-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
RH2M     MERRA-2 Relative Humidity at 2 Meters (%)  
-END HEADER- 
LAT,LON,YEAR,DOY,RH2M
21.5,75.625,2020,205,83.16
21.5,76.25,2020,205,85.89
21.5,76.875,2020,205,87.82
21.5,77.5,2020,205,89.14
21.5,78.125,2020,205,88.91
21.5,78.75,2020,205,89.46
21.5,79.375,2020,205,90.74
21.5,80.0,2020,205,92.14
21.5,80.625,2020,205,93.65
22.0,73.125,2020,205,86.86
22.0,73.75,2020,205,87.96
22.0,74.375,2020,205,85.6
22.0,75.0,2020,205,81.65
22.0,75.625,2020,205,80.94
22.0,76.25,2020,205,83.7
22.0,76.875,2020,205,85.6
22.0,77.5,2020,205,87.47
22.0,78.125,2020,205,87.67
22.0,78.75,2020,205,88.57
22.0,79.375,2020,205,89.89
22.0,80.0,2020,205,91.64
22.0,80.625,2020,205,93.83
20.0,73.125,2020,206,91.34
20.0,73.75,2020,206,92.81
20.0,74.375,2020,206,89.58
20.0,75.0,2020,206,88.79
20.0,75.625,2020,206,87.87
20.0,76.25,2020,206,86.98
20.0,76.875,2020,206,85.29
20.0,77.5,2020,206,81.52
20.0,78.125,2020,206,81.38
20.0,78.75,2020,206,82.6
20.0,79.375,2020,206,84.35
20.0,80.0,2020,206,84.48
20.0,80.625,2020,206,86.01
20.5,73.125,2020,206,92.07
20.5,73.75,2020,206,94.18
20.5,74.375,2020,206,92.67
20.5,75.0,2020,206,91.16
20.5,75.625,2020,206,89.98
20.5,76.25,2020,206,88.68
20.5,76.875,2020,206,86.23
20.5,77.5,2020,206,82.11
20.5,78.125,2020,206,81.6
20.5,78.75,2020,206,82.3
20.5,79.375,2020,206,82.94
20.5,80.0,2020,206,82.35
20.5,80.625,2020,206,83.23
21.0,73.125,2020,206,92.03
21.0,73.75,2020,206,94.29
21.0,74.375,2020,206,92.96
21.0,75.0,2020,206,89.06
21.0,75.625,2020,206,87.54
21.0,76.25,2020,206,86.8
21.0,76.875,2020,206,84.79
21.0,77.5,2020,206,82.42
21.0,78.125,2020,206,81.93
21.0,78.75,2020,206,82.4
21.0,79.375,2020,206,82.48
21.0,80.0,2020,206,82.15
21.0,80.625,2020,206,82.88
21.5,73.125,2020,206,90.66
21.5,73.75,2020,206,92.86
21.5,74.375,2020,206,90.97
21.5,75.0,2020,206,86.61
21.5,75.625,2020,206,84.77
21.5,76.25,2020,206,84.21
21.5,76.875,2020,206,82.27
21.5,77.5,2020,206,81.39
21.5,78.125,2020,206,81.63
21.5,78.75,2020,206,82.75
21.5,79.375,2020,206,83.88
21.5,80.0,2020,206,84.77
21.5,80.625,2020,206,85.21
22.0,73.125,2020,206,87.23
22.0,73.75,2020,206,89.7
22.0,74.375,2020,206,87.4
22.0,75.0,2020,206,83.94
22.0,75.625,2020,206,82.6
22.0,76.25,2020,206,82.11
22.0,76.875,2020,206,79.97
22.0,77.5,2020,206,79.9
22.0,78.125,2020,206,80.82
22.0,78.75,2020,206,82.83
22.0,79.375,2020,206,83.83
22.0,80.0,2020,206,84.63
22.0,80.625,2020,206,84.85
20.0,73.125,2020,207,90.03
20.0,73.75,2020,207,90.56
20.0,74.375,2020,207,85.61
20.0,75.0,2020,207,85.44
20.0,75.625,2020,207,87.56
20.0,76.25,2020,207,88.1
20.0,76.875,2020,207,88.66
20.0,77.5,2020,207,88.43
20.0,78.125,2020,207,86.32
20.0,78.75,2020,207,87.78
20.0,79.375,2020,207,90.79
20.0,80.0,2020,207,89.42
20.0,80.625,2020,207,87.34
20.5,73.125,2020,207,90.18
20.5,73.75,2020,207,91.37
20.5,74.375,2020,207,85.66
20.5,75.0,2020,207,83.06
20.5,75.625,2020,207,86.41
20.5,76.25,2020,207,86.88
20.5,76.875,2020,207,87.29
20.5,77.5,2020,207,86.73
20.5,78.125,2020,207,85.44
20.5,78.75,2020,207,86.42
20.5,79.375,2020,207,87.98
20.5,80.0,2020,207,87.03
20.5,80.625,2020,207,85.5
21.0,73.125,2020,207,90.51
21.0,73.75,2020,207,92.51
21.0,74.375,2020,207,87.61
21.0,75.0,2020,207,81.8
21.0,75.625,2020,207,83.6
21.0,76.25,2020,207,85.11
21.0,76.875,2020,207,86.15
21.0,77.5,2020,207,85.12
21.0,78.125,2020,207,84.4
21.0,78.75,2020,207,84.88
21.0,79.375,2020,207,85.17
21.0,80.0,2020,207,84.06
21.0,80.625,2020,207,83.92
21.5,73.125,2020,207,90.32
21.5,73.75,2020,207,93.0
21.5,74.375,2020,207,90.7
21.5,75.0,2020,207,85.29
21.5,75.625,2020,207,84.05
21.5,76.25,2020,207,85.07
21.5,76.875,2020,207,86.24
21.5,77.5,2020,207,85.6
21.5,78.125,2020,207,83.82
21.5,78.75,2020,207,84.0
21.5,79.375,2020,207,84.6
21.5,80.0,2020,207,83.35
21.5,80.625,2020,207,84.05
22.0,73.125,2020,207,87.38
22.0,73.75,2020,207,90.05
22.0,74.375,2020,207,89.29
22.0,75.0,2020,207,85.53
22.0,75.625,2020,207,82.57
22.0,76.25,2020,207,82.85
22.0,76.875,2020,207,83.72
22.0,77.5,2020,207,82.45
22.0,78.125,2020,207,82.67
22.0,78.75,2020,207,83.81
22.0,79.375,2020,207,84.1
22.0,80.0,2020,207,83.67
22.0,80.625,2020,207,84.98
20.0,73.125,2020,208,88.73
20.0,73.75,2020,208,88.03
20.0,74.375,2020,208,82.6
20.0,75.0,2020,208,80.42
20.0,75.625,2020,208,80.15
20.0,76.25,2020,208,79.66
20.0,76.875,2020,208,79.11
20.0,77.5,2020,208,79.69
20.0,78.125,2020,208,79.51
20.0,78.75,2020,208,79.24
20.0,79.375,2020,208,80.05
20.0,80.0,2020,208,81.08
20.0,80.625,2020,208,82.6
20.5,73.125,2020,208,87.26
20.5,73.75,2020,208,87.25
20.5,74.375,2020,208,81.92
20.5,75.0,2020,208,79.0
20.5,75.625,2020,208,79.02
20.5,76.25,2020,208,78.95
20.5,76.875,2020,208,78.95
20.5,77.5,2020,208,79.93
20.5,78.125,2020,208,80.02
20.5,78.75,2020,208,79.75
20.5,79.375,2020,208,80.32
20.5,80.0,2020,208,81.77
20.5,80.625,2020,208,82.93
21.0,73.125,2020,208,85.8
21.0,73.75,2020,208,85.62
21.0,74.375,2020,208,81.04
21.0,75.0,2020,208,77.9
21.0,75.625,2020,208,77.9
21.0,76.25,2020,208,78.09
21.0,76.875,2020,208,79.53
21.0,77.5,2020,208,81.04
21.0,78.125,2020,208,81.81
21.0,78.75,2020,208,81.65
21.0,79.375,2020,208,81.88
21.0,80.0,2020,208,82.72
21.0,80.625,2020,208,83.19
21.5,73.125,2020,208,84.71
21.5,73.75,2020,208,84.45
21.5,74.375,2020,208,81.46
21.5,75.0,2020,208,80.28
21.5,75.625,2020,208,80.76
21.5,76.25,2020,208,81.14
21.5,76.875,2020,208,81.84
21.5,77.5,2020,208,83.28
21.5,78.125,2020,208,83.67
21.5,78.75,2020,208,83.3
21.5,79.375,2020,208,82.82
21.5,80.0,2020,208,83.12
21.5,80.625,2020,208,83.8
22.0,73.125,2020,208,82.63
22.0,73.75,2020,208,83.02
22.0,74.375,2020,208,81.69
22.0,75.0,2020,208,80.98
22.0,75.625,2020,208,80.8
22.0,76.25,2020,208,81.83
22.0,76.875,2020,208,81.05
22.0,77.5,2020,208,81.85
22.0,78.125,2020,208,83.37
22.0,78.75,2020,208,83.73
22.0,79.375,2020,208,82.83
22.0,80.0,2020,208,82.47
22.0,80.625,2020,208,83.9
20.0,73.125,2020,209,90.43
20.0,73.75,2020,209,90.64
20.0,74.375,2020,209,83.72
20.0,75.0,2020,209,81.19
20.0,75.625,2020,209,81.67
20.0,76.25,2020,209,81.86
20.0,76.875,2020,209,82.74
20.0,77.5,2020,209,82.55
20.0,78.125,2020,209,81.1
20.0,78.75,2020,209,79.61
20.0,79.375,2020,209,79.66
20.0,80.0,2020,209,80.61
20.0,80.625,2020,209,84.2
20.5,73.125,2020,209,89.93
20.5,73.75,2020,209,90.38
20.5,74.375,2020,209,83.38
20.5,75.0,2020,209,79.97
20.5,75.625,2020,209,81.96
20.5,76.25,2020,209,82.73
20.5,76.875,2020,209,82.7
20.5,77.5,2020,209,81.56
20.5,78.125,2020,209,79.34
20.5,78.75,2020,209,77.53
20.5,79.375,2020,209,77.72
20.5,80.0,2020,209,79.93
20.5,80.625,2020,209,82.72
21.0,73.125,2020,209,88.65
21.0,73.75,2020,209,89.29
21.0,74.375,2020,209,83.08
21.0,75.0,2020,209,78.79
21.0,75.625,2020,209,81.02
21.0,76.25,2020,209,82.07
21.0,76.875,2020,209,82.61
21.0,77.5,2020,209,80.99
21.0,78.125,2020,209,79.07
21.0,78.75,2020,209,78.11
21.0,79.375,2020,209,79.06
21.0,80.0,2020,209,81.07
21.0,80.625,2020,209,82.5
21.5,73.125,2020,209,86.79
21.5,73.75,2020,209,87.48
21.5,74.375,2020,209,83.11
21.5,75.0,2020,209,80.22
21.5,75.625,2020,209,81.83
21.5,76.25,2020,209,82.92
21.5,76.875,2020,209,84.06
21.5,77.5,2020,209,83.06
21.5,78.125,2020,209,81.18
21.5,78.75,2020,209,80.07
21.5,79.375,2020,209,80.3
21.5,80.0,2020,209,81.61
21.5,80.625,2020,209,82.51
22.0,73.125,2020,209,82.88
22.0,73.75,2020,209,84.33
22.0,74.375,2020,209,82.36
22.0,75.0,2020,209,79.84
22.0,75.625,2020,209,79.95
22.0,76.25,2020,209,81.62
22.0,76.875,2020,209,82.93
22.0,77.5,2020,209,83.45
22.0,78.125,2020,209,83.42
22.0,78.75,2020,209,81.94
22.0,79.375,2020,209,80.61
22.0,80.0,2020,209,81.23
22.0,80.625,2020,209,83.29
20.0,73.125,2020,210,91.43
20.0,73.75,2020,210,91.97
20.0,74.375,2020,210,86.7
20.0,75.0,2020,210,85.44
20.0,75.625,2020,210,86.22
20.0,76.25,2020,210,85.72
20.0,76.875,2020,210,85.38
20.0,77.5,2020,210,84.94
20.0,78.125,2020,210,83.93
20.0,78.75,2020,210,84.73
20.0,79.375,2020,210,85.53
20.0,80.0,2020,210,84.9
20.0,80.625,2020,210,84.93
20.5,73.125,2020,210,90.18
20.5,73.75,2020,210,91.73
20.5,74.375,2020,210,86.68
20.5,75.0,2020,210,84.74
20.5,75.625,2020,210,86.53
20.5,76.25,2020,210,86.99
20.5,76.875,2020,210,87.08
20.5,77.5,2020,210,86.71
20.5,78.125,2020,210,85.32
20.5,78.75,2020,210,84.89
20.5,79.375,2020,210,84.79
20.5,80.0,2020,210,84.76
20.5,80.625,2020,210,84.12
21.0,73.125,2020,210,88.46
21.0,73.75,2020,210,90.37
21.0,74.375,2020,210,86.68
21.0,75.0,2020,210,83.93
21.0,75.625,2020,210,85.35
21.0,76.25,2020,210,86.49
21.0,76.875,2020,210,87.27
21.0,77.5,2020,210,87.25
21.0,78.125,2020,210,86.06
21.0,78.75,2020,210,85.18
21.0,79.375,2020,210,84.8
21.0,80.0,2020,210,85.85
21.0,80.625,2020,210,84.83
21.5,73.125,2020,210,86.91
21.5,73.75,2020,210,88.58
21.5,74.375,2020,210,86.54
21.5,75.0,2020,210,84.44
21.5,75.625,2020,210,85.22
21.5,76.25,2020,210,86.38
21.5,76.875,2020,210,87.59
21.5,77.5,2020,210,87.99
21.5,78.125,2020,210,87.12
21.5,78.75,2020,210,85.79
21.5,79.375,2020,210,84.79
21.5,80.0,2020,210,86.4
21.5,80.625,2020,210,86.35
22.0,73.125,2020,210,83.66
22.0,73.75,2020,210,86.25
22.0,74.375,2020,210,86.08
22.0,75.0,2020,210,84.1
22.0,75.625,2020,210,83.94
22.0,76.25,2020,210,85.23
22.0,76.875,2020,210,86.29
22.0,77.5,2020,210,87.9
22.0,78.125,2020,210,88.9
22.0,78.75,2020,210,88.42
22.0,79.375,2020,210,86.77
22.0,80.0,2020,210,87.03
22.0,80.625,2020,210,87.99
20.0,73.125,2020,211,92.37
20.0,73.75,2020,211,92.5
20.0,74.375,2020,211,87.8
20.0,75.0,2020,211,85.95
20.0,75.625,2020,211,85.57
20.0,76.25,2020,211,85.38
20.0,76.875,2020,211,84.97
20.0,77.5,2020,211,83.45
20.0,78.125,2020,211,82.5
20.0,78.75,2020,211,82.94
20.0,79.375,2020,211,85.83
20.0,80.0,2020,211,85.43
20.0,80.625,2020,211,85.24
20.5,73.125,2020,211,91.16
20.5,73.75,2020,211,92.39
20.5,74.375,2020,211,87.95
20.5,75.0,2020,211,85.97
20.5,75.625,2020,211,86.35
20.5,76.25,2020,211,85.61
20.5,76.875,2020,211,85.07
20.5,77.5,2020,211,83.42
20.5,78.125,2020,211,81.15
20.5,78.75,2020,211,80.65
20.5,79.375,2020,211,81.9
20.5,80.0,2020,211,82.96
20.5,80.625,2020,211,83.25
21.0,73.125,2020,211,89.14
21.0,73.75,2020,211,91.07
21.0,74.375,2020,211,87.97
21.0,75.0,2020,211,85.02
21.0,75.625,2020,211,85.12
21.0,76.25,2020,211,84.89
21.0,76.875,2020,211,85.04
21.0,77.5,2020,211,84.19
21.0,78.125,2020,211,81.31
21.0,78.75,2020,211,79.41
21.0,79.375,2020,211,79.25
21.0,80.0,2020,211,81.24
21.0,80.625,2020,211,81.66
21.5,73.125,2020,211,87.63
21.5,73.75,2020,211,89.17
21.5,74.375,2020,211,87.59
21.5,75.0,2020,211,85.28
21.5,75.625,2020,211,85.21
21.5,76.25,2020,211,85.48
21.5,76.875,2020,211,87.12
21.5,77.5,2020,211,86.12
21.5,78.125,2020,211,83.36
21.5,78.75,2020,211,80.39
21.5,79.375,2020,211,79.74
21.5,80.0,2020,211,80.95
21.5,80.625,2020,211,80.51
22.0,73.125,2020,211,85.68
22.0,73.75,2020,211,87.64
22.0,74.375,2020,211,87.45
22.0,75.0,2020,211,85.53
22.0,75.625,2020,211,85.28
22.0,76.25,2020,211,86.69
22.0,76.875,2020,211,88.53
22.0,77.5,2020,211,87.82
22.0,78.125,2020,211,85.26
22.0,78.75,2020,211,82.43
22.0,79.375,2020,211,81.44
22.0,80.0,2020,211,81.92
22.0,80.625,2020,211,82.46
20.0,73.125,2020,212,88.05
20.0,73.75,2020,212,88.27
20.0,74.375,2020,212,83.08
20.0,75.0,2020,212,82.73
20.0,75.625,2020,212,82.23
20.0,76.25,2020,212,78.28
20.0,76.875,2020,212,79.22
20.0,77.5,2020,212,79.42
20.0,78.125,2020,212,79.57
20.0,78.75,2020,212,81.74
20.0,79.375,2020,212,84.2
20.0,80.0,2020,212,84.23
20.0,80.625,2020,212,83.56
20.5,73.125,2020,212,88.06
20.5,73.75,2020,212,88.32
20.5,74.375,2020,212,84.53
20.5,75.0,2020,212,83.5
20.5,75.625,2020,212,82.1
20.5,76.25,2020,212,79.73
20.5,76.875,2020,212,79.44
20.5,77.5,2020,212,79.44
20.5,78.125,2020,212,79.75
20.5,78.75,2020,212,81.63
20.5,79.375,2020,212,83.48
20.5,80.0,2020,212,82.74
20.5,80.625,2020,212,81.52
21.0,73.125,2020,212,87.97
21.0,73.75,2020,212,88.68
21.0,74.375,2020,212,86.45
21.0,75.0,2020,212,82.48
21.0,75.625,2020,212,79.86
21.0,76.25,2020,212,79.62
21.0,76.875,2020,212,79.7
21.0,77.5,2020,212,80.06
21.0,78.125,2020,212,79.64
21.0,78.75,2020,212,81.08
21.0,79.375,2020,212,82.4
21.0,80.0,2020,212,82.22
21.0,80.625,2020,212,80.16
21.5,73.125,2020,212,87.4
21.5,73.75,2020,212,89.02
21.5,74.375,2020,212,87.56
21.5,75.0,2020,212,81.88
21.5,75.625,2020,212,80.19
21.5,76.25,2020,212,81.43
21.5,76.875,2020,212,81.41
21.5,77.5,2020,212,81.58
21.5,78.125,2020,212,80.6
21.5,78.75,2020,212,81.13
21.5,79.375,2020,212,82.12
21.5,80.0,2020,212,82.15
21.5,80.625,2020,212,79.44
22.0,73.125,2020,212,84.62
22.0,73.75,2020,212,87.92
22.0,74.375,2020,212,87.32
22.0,75.0,2020,212,82.23
22.0,75.625,2020,212,79.53
22.0,76.25,2020,212,80.7
22.0,76.875,2020,212,80.48
22.0,77.5,2020,212,79.47
22.0,78.125,2020,212,80.43
22.0,78.75,2020,212,81.39
22.0,79.375,2020,212,82.18
22.0,80.0,2020,212,81.94
22.0,80.625,2020,212,80.55
20.0,73.125,2020,213,88.95
20.0,73.75,2020,213,89.98
20.0,74.375,2020,213,86.51
20.0,75.0,2020,213,85.47
20.0,75.625,2020,213,85.71
20.0,76.25,2020,213,82.61
20.0,76.875,2020,213,82.59
20.0,77.5,2020,213,82.08
20.0,78.125,2020,213,81.88
20.0,78.75,2020,213,83.08
20.0,79.375,2020,213,84.46
20.0,80.0,2020,213,84.3
20.0,80.625,2020,213,83.68
20.5,73.125,2020,213,88.38
20.5,73.75,2020,213,89.96
20.5,74.375,2020,213,85.82
20.5,75.0,2020,213,83.64
20.5,75.625,2020,213,84.66
20.5,76.25,2020,213,81.72
20.5,76.875,2020,213,82.67
20.5,77.5,2020,213,82.93
20.5,78.125,2020,213,82.77
20.5,78.75,2020,213,83.52
20.5,79.375,2020,213,83.86
20.5,80.0,2020,213,83.66
20.5,80.625,2020,213,82.73
21.0,73.125,2020,213,88.26
21.0,73.75,2020,213,89.85
21.0,74.375,2020,213,85.48
21.0,75.0,2020,213,82.26
21.0,75.625,2020,213,83.51
21.0,76.25,2020,213,80.55
21.0,76.875,2020,213,83.23
21.0,77.5,2020,213,84.36
21.0,78.125,2020,213,84.19
21.0,78.75,2020,213,84.6
21.0,79.375,2020,213,84.47
21.0,80.0,2020,213,84.58
21.0,80.625,2020,213,83.91
21.5,73.125,2020,213,88.53
21.5,73.75,2020,213,89.67
21.5,74.375,2020,213,86.84
21.5,75.0,2020,213,83.6
21.5,75.625,2020,213,83.07
21.5,76.25,2020,213,81.95
21.5,76.875,2020,213,84.69
21.5,77.5,2020,213,85.93
21.5,78.125,2020,213,85.41
21.5,78.75,2020,213,85.08
21.5,79.375,2020,213,84.76
21.5,80.0,2020,213,85.34
21.5,80.625,2020,213,84.84
22.0,73.125,2020,213,86.89
22.0,73.75,2020,213,87.87
22.0,74.375,2020,213,86.48
22.0,75.0,2020,213,83.1
22.0,75.625,2020,213,80.68
22.0,76.25,2020,213,81.76
22.0,76.875,2020,213,82.8
22.0,77.5,2020,213,83.11
22.0,78.125,2020,213,83.71
22.0,78.75,2020,213,84.3
22.0,79.375,2020,213,84.34
22.0,80.0,2020,213,85.11
22.0,80.625,2020,213,85.19
20.0,73.125,2020,214,91.76
20.0,73.75,2020,214,91.17
20.0,74.375,2020,214,85.43
20.0,75.0,2020,214,83.56
20.0,75.625,2020,214,84.86
20.0,76.25,2020,214,82.76
20.0,76.875,2020,214,80.28
20.0,77.5,2020,214,79.84
20.0,78.125,2020,214,81.68
20.0,78.75,2020,214,84.7
20.0,79.375,2020,214,85.88
20.0,80.0,2020,214,85.89
20.0,80.625,2020,214,89.93
20.5,73.125,2020,214,91.04
20.5,73.75,2020,214,90.54
20.5,74.375,2020,214,85.1
20.5,75.0,2020,214,84.21
20.5,75.625,2020,214,86.22
20.5,76.25,2020,214,83.6
20.5,76.875,2020,214,80.87
20.5,77.5,2020,214,81.57
20.5,78.125,2020,214,83.34
20.5,78.75,2020,214,84.32
20.5,79.375,2020,214,83.75
20.5,80.0,2020,214,83.28
20.5,80.625,2020,214,86.58
21.0,73.125,2020,214,90.25
21.0,73.75,2020,214,90.2
21.0,74.375,2020,214,85.86
21.0,75.0,2020,214,85.38
21.0,75.625,2020,214,87.0
21.0,76.25,2020,214,84.19
21.0,76.875,2020,214,83.14
21.0,77.5,2020,214,84.18
21.0,78.125,2020,214,84.19
21.0,78.75,2020,214,83.7
21.0,79.375,2020,214,82.05
21.0,80.0,2020,214,81.42
21.0,80.625,2020,214,83.11
21.5,73.125,2020,214,88.66
21.5,73.75,2020,214,89.08
21.5,74.375,2020,214,87.06
21.5,75.0,2020,214,86.19
21.5,75.625,2020,214,86.0
21.5,76.25,2020,214,84.6
21.5,76.875,2020,214,84.11
21.5,77.5,2020,214,85.19
21.5,78.125,2020,214,84.5
21.5,78.75,2020,214,83.01
21.5,79.375,2020,214,81.14
21.5,80.0,2020,214,81.51
21.5,80.625,2020,214,82.34
22.0,73.125,2020,214,85.24
22.0,73.75,2020,214,86.08
22.0,74.375,2020,214,86.27
22.0,75.0,2020,214,84.72
22.0,75.625,2020,214,83.0
22.0,76.25,2020,214,83.03
22.0,76.875,2020,214,81.87
22.0,77.5,2020,214,82.12
22.0,78.125,2020,214,82.68
22.0,78.75,2020,214,82.7
22.0,79.375,2020,214,81.34
22.0,80.0,2020,214,81.59
22.0,80.625,2020,214,82.25
20.0,73.125,2020,215,90.82
20.0,73.75,2020,215,90.13
20.0,74.375,2020,215,85.83
20.0,75.0,2020,215,86.77
20.0,75.625,2020,215,87.05
20.0,76.25,2020,215,85.72
20.0,76.875,2020,215,84.01
20.0,77.5,2020,215,83.49
20.0,78.125,2020,215,81.98
20.0,78.75,2020,215,83.39
20.0,79.375,2020,215,85.85
20.0,80.0,2020,215,86.65
20.0,80.625,2020,215,87.89
20.5,73.125,2020,215,89.31
20.5,73.75,2020,215,89.92
20.5,74.375,2020,215,87.95
20.5,75.0,2020,215,88.74
20.5,75.625,2020,215,88.32
20.5,76.25,2020,215,86.43
20.5,76.875,2020,215,82.83
20.5,77.5,2020,215,82.85
20.5,78.125,2020,215,82.37
20.5,78.75,2020,215,84.45
20.5,79.375,2020,215,86.32
20.5,80.0,2020,215,86.79
20.5,80.625,2020,215,87.13
21.0,73.125,2020,215,88.09
21.0,73.75,2020,215,89.72
21.0,74.375,2020,215,90.03
21.0,75.0,2020,215,87.81
21.0,75.625,2020,215,87.48
21.0,76.25,2020,215,87.64
21.0,76.875,2020,215,83.36
21.0,77.5,2020,215,83.18
21.0,78.125,2020,215,83.29
21.0,78.75,2020,215,86.16
21.0,79.375,2020,215,87.05
21.0,80.0,2020,215,86.51
21.0,80.625,2020,215,86.12
21.5,73.125,2020,215,87.44
21.5,73.75,2020,215,88.63
21.5,74.375,2020,215,88.52
21.5,75.0,2020,215,86.0
21.5,75.625,2020,215,86.36
21.5,76.25,2020,215,88.45
21.5,76.875,2020,215,88.39
21.5,77.5,2020,215,88.74
21.5,78.125,2020,215,86.89
21.5,78.75,2020,215,86.96
21.5,79.375,2020,215,85.71
21.5,80.0,2020,215,84.52
21.5,80.625,2020,215,84.33
22.0,73.125,2020,215,85.6
22.0,73.75,2020,215,86.39
22.0,74.375,2020,215,85.65
22.0,75.0,2020,215,84.36
22.0,75.625,2020,215,85.36
22.0,76.25,2020,215,87.59
22.0,76.875,2020,215,88.76
22.0,77.5,2020,215,89.83
22.0,78.125,2020,215,89.12
22.0,78.75,2020,215,85.4
22.0,79.375,2020,215,82.35
22.0,80.0,2020,215,81.54
22.0,80.625,2020,215,83.25
20.0,73.125,2020,216,92.73
20.0,73.75,2020,216,91.39
20.0,74.375,2020,216,85.25
20.0,75.0,2020,216,82.84
20.0,75.625,2020,216,83.83
20.0,76.25,2020,216,84.33
20.0,76.875,2020,216,85.2
20.0,77.5,2020,216,86.82
20.0,78.125,2020,216,86.57
20.0,78.75,2020,216,88.04
20.0,79.375,2020,216,88.77
20.0,80.0,2020,216,89.31
20.0,80.625,2020,216,91.0
20.5,73.125,2020,216,91.31
20.5,73.75,2020,216,90.17
20.5,74.375,2020,216,84.57
20.5,75.0,2020,216,82.65
20.5,75.625,2020,216,84.54
20.5,76.25,2020,216,85.02
20.5,76.875,2020,216,85.26
20.5,77.5,2020,216,86.55
20.5,78.125,2020,216,85.25
20.5,78.75,2020,216,86.41
20.5,79.375,2020,216,87.35
20.5,80.0,2020,216,88.1
20.5,80.625,2020,216,89.43
21.0,73.125,2020,216,89.24
21.0,73.75,2020,216,88.56
21.0,74.375,2020,216,83.6
21.0,75.0,2020,216,81.45
21.0,75.625,2020,216,83.78
21.0,76.25,2020,216,85.04
21.0,76.875,2020,216,85.49
21.0,77.5,2020,216,86.0
21.0,78.125,2020,216,84.42
21.0,78.75,2020,216,85.68
21.0,79.375,2020,216,87.1
21.0,80.0,2020,216,88.81
21.0,80.625,2020,216,89.92
21.5,73.125,2020,216,86.93
21.5,73.75,2020,216,86.79
21.5,74.375,2020,216,83.77
21.5,75.0,2020,216,82.04
21.5,75.625,2020,216,83.4
21.5,76.25,2020,216,84.99
21.5,76.875,2020,216,86.35
21.5,77.5,2020,216,86.89
21.5,78.125,2020,216,85.11
21.5,78.75,2020,216,85.77
21.5,79.375,2020,216,87.01
21.5,80.0,2020,216,89.2
21.5,80.625,2020,216,90.76
22.0,73.125,2020,216,83.84
22.0,73.75,2020,216,84.4
22.0,74.375,2020,216,83.32
22.0,75.0,2020,216,81.29
22.0,75.625,2020,216,81.52
22.0,76.25,2020,216,82.97
22.0,76.875,2020,216,84.31
22.0,77.5,2020,216,85.7
22.0,78.125,2020,216,85.88
22.0,78.75,2020,216,86.14
22.0,79.375,2020,216,86.85
22.0,80.0,2020,216,88.36
22.0,80.625,2020,216,90.25
20.0,73.125,2020,217,93.49
20.0,73.75,2020,217,93.19
20.0,74.375,2020,217,86.77
20.0,75.0,2020,217,84.87
20.0,75.625,2020,217,85.54
20.0,76.25,2020,217,84.58
20.0,76.875,2020,217,82.84
20.0,77.5,2020,217,82.03
20.0,78.125,2020,217,81.91
20.0,78.75,2020,217,83.86
20.0,79.375,2020,217,86.27
20.0,80.0,2020,217,87.31
20.0,80.625,2020,217,88.89
20.5,73.125,2020,217,93.83
20.5,73.75,2020,217,94.03
20.5,74.375,2020,217,87.81
20.5,75.0,2020,217,85.08
20.5,75.625,2020,217,84.87
20.5,76.25,2020,217,83.57
20.5,76.875,2020,217,82.29
20.5,77.5,2020,217,82.46
20.5,78.125,2020,217,82.46
20.5,78.75,2020,217,84.01
20.5,79.375,2020,217,86.61
20.5,80.0,2020,217,87.84
20.5,80.625,2020,217,88.45
21.0,73.125,2020,217,92.13
21.0,73.75,2020,217,92.28
21.0,74.375,2020,217,87.13
21.0,75.0,2020,217,83.74
21.0,75.625,2020,217,83.32
21.0,76.25,2020,217,82.66
21.0,76.875,2020,217,82.64
21.0,77.5,2020,217,83.96
21.0,78.125,2020,217,83.65
21.0,78.75,2020,217,85.23
21.0,79.375,2020,217,87.16
21.0,80.0,2020,217,88.74
21.0,80.625,2020,217,88.98
21.5,73.125,2020,217,88.9
21.5,73.75,2020,217,88.9
21.5,74.375,2020,217,85.37
21.5,75.0,2020,217,82.63
21.5,75.625,2020,217,82.53
21.5,76.25,2020,217,82.99
21.5,76.875,2020,217,83.67
21.5,77.5,2020,217,85.18
21.5,78.125,2020,217,84.69
21.5,78.75,2020,217,86.42
21.5,79.375,2020,217,88.47
21.5,80.0,2020,217,90.37
21.5,80.625,2020,217,90.85
22.0,73.125,2020,217,84.76
22.0,73.75,2020,217,85.02
22.0,74.375,2020,217,82.36
22.0,75.0,2020,217,80.4
22.0,75.625,2020,217,80.63
22.0,76.25,2020,217,82.36
22.0,76.875,2020,217,83.26
22.0,77.5,2020,217,84.29
22.0,78.125,2020,217,85.13
22.0,78.75,2020,217,86.98
22.0,79.375,2020,217,88.47
22.0,80.0,2020,217,89.71
22.0,80.625,2020,217,90.49
20.0,73.125,2020,218,95.55
20.0,73.75,2020,218,95.26
20.0,74.375,2020,218,91.18
20.0,75.0,2020,218,89.24
20.0,75.625,2020,218,89.82
20.0,76.25,2020,218,90.24
20.0,76.875,2020,218,89.35
20.0,77.5,2020,218,88.3
20.0,78.125,2020,218,86.18
