-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s)  
-END HEADER- 
LAT,LON,YEAR,DOY,WS10M_MAX
21.5,76.25,2023,201,5.61
21.5,76.875,2023,201,4.85
21.5,77.5,2023,201,4.53
21.5,78.125,2023,201,3.0
21.5,78.75,2023,201,3.23
21.5,79.375,2023,201,2.59
21.5,80.0,2023,201,2.51
21.5,80.625,2023,201,3.21
22.0,73.125,2023,201,4.29
22.0,73.75,2023,201,4.66
22.0,74.375,2023,201,5.15
22.0,75.0,2023,201,4.89
22.0,75.625,2023,201,4.81
22.0,76.25,2023,201,5.14
22.0,76.875,2023,201,4.17
22.0,77.5,2023,201,4.46
22.0,78.125,2023,201,2.85
22.0,78.75,2023,201,2.8
22.0,79.375,2023,201,2.74
22.0,80.0,2023,201,3.12
22.0,80.625,2023,201,3.87
20.0,73.125,2023,202,8.13
20.0,73.75,2023,202,9.21
20.0,74.375,2023,202,9.42
20.0,75.0,2023,202,8.68
20.0,75.625,2023,202,8.44
20.0,76.25,2023,202,8.19
20.0,76.875,2023,202,8.37
20.0,77.5,2023,202,9.75
20.0,78.125,2023,202,8.53
20.0,78.75,2023,202,6.59
20.0,79.375,2023,202,7.04
20.0,80.0,2023,202,5.72
20.0,80.625,2023,202,4.31
20.5,73.125,2023,202,7.97
20.5,73.75,2023,202,8.98
20.5,74.375,2023,202,8.8
20.5,75.0,2023,202,7.7
20.5,75.625,2023,202,7.78
20.5,76.25,2023,202,7.82
20.5,76.875,2023,202,7.71
20.5,77.5,2023,202,9.46
20.5,78.125,2023,202,7.14
20.5,78.75,2023,202,4.88
20.5,79.375,2023,202,4.68
20.5,80.0,2023,202,6.1
20.5,80.625,2023,202,6.66
21.0,73.125,2023,202,7.94
21.0,73.75,2023,202,8.44
21.0,74.375,2023,202,8.25
21.0,75.0,2023,202,7.06
21.0,75.625,2023,202,7.2
21.0,76.25,2023,202,7.48
21.0,76.875,2023,202,7.98
21.0,77.5,2023,202,8.28
21.0,78.125,2023,202,4.62
21.0,78.75,2023,202,3.26
21.0,79.375,2023,202,3.23
21.0,80.0,2023,202,4.5
21.0,80.625,2023,202,5.77
21.5,73.125,2023,202,7.38
21.5,73.75,2023,202,7.45
21.5,74.375,2023,202,7.52
21.5,75.0,2023,202,6.69
21.5,75.625,2023,202,6.49
21.5,76.25,2023,202,6.88
21.5,76.875,2023,202,7.7
21.5,77.5,2023,202,6.97
21.5,78.125,2023,202,4.28
21.5,78.75,2023,202,3.97
21.5,79.375,2023,202,3.64
21.5,80.0,2023,202,4.35
21.5,80.625,2023,202,5.23
22.0,73.125,2023,202,5.85
22.0,73.75,2023,202,6.36
22.0,74.375,2023,202,6.37
22.0,75.0,2023,202,5.8
22.0,75.625,2023,202,5.57
22.0,76.25,2023,202,5.63
22.0,76.875,2023,202,5.89
22.0,77.5,2023,202,5.83
22.0,78.125,2023,202,3.57
22.0,78.75,2023,202,3.64
22.0,79.375,2023,202,4.19
22.0,80.0,2023,202,4.61
22.0,80.625,2023,202,5.43
20.0,73.125,2023,203,7.98
20.0,73.75,2023,203,8.59
20.0,74.375,2023,203,9.12
20.0,75.0,2023,203,8.73
20.0,75.625,2023,203,8.77
20.0,76.25,2023,203,8.07
20.0,76.875,2023,203,8.13
20.0,77.5,2023,203,7.42
20.0,78.125,2023,203,6.37
20.0,78.75,2023,203,6.07
20.0,79.375,2023,203,7.59
20.0,80.0,2023,203,5.3
20.0,80.625,2023,203,6.62
20.5,73.125,2023,203,7.89
20.5,73.75,2023,203,8.43
20.5,74.375,2023,203,9.12
20.5,75.0,2023,203,8.33
20.5,75.625,2023,203,8.12
20.5,76.25,2023,203,7.72
20.5,76.875,2023,203,7.89
20.5,77.5,2023,203,6.43
20.5,78.125,2023,203,6.12
20.5,78.75,2023,203,6.15
20.5,79.375,2023,203,7.41
20.5,80.0,2023,203,8.12
20.5,80.625,2023,203,8.52
21.0,73.125,2023,203,7.31
21.0,73.75,2023,203,8.18
21.0,74.375,2023,203,9.07
21.0,75.0,2023,203,7.97
21.0,75.625,2023,203,7.26
21.0,76.25,2023,203,7.14
21.0,76.875,2023,203,6.61
21.0,77.5,2023,203,5.21
21.0,78.125,2023,203,3.95
21.0,78.75,2023,203,6.11
21.0,79.375,2023,203,8.34
21.0,80.0,2023,203,9.52
21.0,80.625,2023,203,8.84
21.5,73.125,2023,203,6.89
21.5,73.75,2023,203,7.71
21.5,74.375,2023,203,8.64
21.5,75.0,2023,203,7.54
21.5,75.625,2023,203,6.37
21.5,76.25,2023,203,5.87
21.5,76.875,2023,203,5.81
21.5,77.5,2023,203,3.24
21.5,78.125,2023,203,3.68
21.5,78.75,2023,203,6.18
21.5,79.375,2023,203,7.27
21.5,80.0,2023,203,8.18
21.5,80.625,2023,203,7.97
22.0,73.125,2023,203,6.77
22.0,73.75,2023,203,7.13
22.0,74.375,2023,203,6.97
22.0,75.0,2023,203,6.14
22.0,75.625,2023,203,5.31
22.0,76.25,2023,203,5.23
22.0,76.875,2023,203,4.47
22.0,77.5,2023,203,2.36
22.0,78.125,2023,203,3.76
22.0,78.75,2023,203,5.33
22.0,79.375,2023,203,6.66
22.0,80.0,2023,203,7.2
22.0,80.625,2023,203,7.79
20.0,73.125,2023,204,9.06
20.0,73.75,2023,204,9.67
20.0,74.375,2023,204,9.2
20.0,75.0,2023,204,7.92
20.0,75.625,2023,204,7.35
20.0,76.25,2023,204,7.1
20.0,76.875,2023,204,6.9
20.0,77.5,2023,204,7.44
20.0,78.125,2023,204,7.81
20.0,78.75,2023,204,8.7
20.0,79.375,2023,204,8.1
20.0,80.0,2023,204,6.41
20.0,80.625,2023,204,5.04
20.5,73.125,2023,204,8.49
20.5,73.75,2023,204,8.76
20.5,74.375,2023,204,8.05
20.5,75.0,2023,204,7.19
20.5,75.625,2023,204,6.61
20.5,76.25,2023,204,6.95
20.5,76.875,2023,204,7.26
20.5,77.5,2023,204,7.54
20.5,78.125,2023,204,8.14
20.5,78.75,2023,204,8.7
20.5,79.375,2023,204,8.59
20.5,80.0,2023,204,8.07
20.5,80.625,2023,204,6.95
21.0,73.125,2023,204,7.91
21.0,73.75,2023,204,7.77
21.0,74.375,2023,204,7.62
21.0,75.0,2023,204,6.66
21.0,75.625,2023,204,5.76
21.0,76.25,2023,204,6.43
21.0,76.875,2023,204,6.67
21.0,77.5,2023,204,7.26
21.0,78.125,2023,204,7.49
21.0,78.75,2023,204,6.4
21.0,79.375,2023,204,7.23
21.0,80.0,2023,204,7.73
21.0,80.625,2023,204,7.04
21.5,73.125,2023,204,6.53
21.5,73.75,2023,204,6.92
21.5,74.375,2023,204,7.4
21.5,75.0,2023,204,6.95
21.5,75.625,2023,204,6.0
21.5,76.25,2023,204,5.79
21.5,76.875,2023,204,5.44
21.5,77.5,2023,204,5.62
21.5,78.125,2023,204,5.59
21.5,78.75,2023,204,6.22
21.5,79.375,2023,204,6.77
21.5,80.0,2023,204,6.79
21.5,80.625,2023,204,6.05
22.0,73.125,2023,204,6.83
22.0,73.75,2023,204,6.91
22.0,74.375,2023,204,6.87
22.0,75.0,2023,204,6.58
22.0,75.625,2023,204,5.74
22.0,76.25,2023,204,5.24
22.0,76.875,2023,204,4.21
22.0,77.5,2023,204,4.8
22.0,78.125,2023,204,4.03
22.0,78.75,2023,204,5.61
22.0,79.375,2023,204,5.91
22.0,80.0,2023,204,6.13
22.0,80.625,2023,204,5.97
20.0,73.125,2023,205,9.02
20.0,73.75,2023,205,10.29
20.0,74.375,2023,205,10.27
20.0,75.0,2023,205,9.12
20.0,75.625,2023,205,8.48
20.0,76.25,2023,205,8.06
20.0,76.875,2023,205,7.55
20.0,77.5,2023,205,7.57
20.0,78.125,2023,205,7.06
20.0,78.75,2023,205,6.16
20.0,79.375,2023,205,5.92
20.0,80.0,2023,205,5.05
20.0,80.625,2023,205,2.68
20.5,73.125,2023,205,9.18
20.5,73.75,2023,205,10.0
20.5,74.375,2023,205,9.94
20.5,75.0,2023,205,8.43
20.5,75.625,2023,205,7.74
20.5,76.25,2023,205,7.48
20.5,76.875,2023,205,7.11
20.5,77.5,2023,205,7.03
20.5,78.125,2023,205,6.41
20.5,78.75,2023,205,5.96
20.5,79.375,2023,205,5.82
20.5,80.0,2023,205,5.01
20.5,80.625,2023,205,3.03
21.0,73.125,2023,205,9.08
21.0,73.75,2023,205,9.56
21.0,74.375,2023,205,9.31
21.0,75.0,2023,205,7.94
21.0,75.625,2023,205,6.93
21.0,76.25,2023,205,6.24
21.0,76.875,2023,205,6.41
21.0,77.5,2023,205,6.67
21.0,78.125,2023,205,6.32
21.0,78.75,2023,205,6.17
21.0,79.375,2023,205,5.84
21.0,80.0,2023,205,4.42
21.0,80.625,2023,205,3.35
21.5,73.125,2023,205,8.55
21.5,73.75,2023,205,8.74
21.5,74.375,2023,205,8.24
21.5,75.0,2023,205,7.03
21.5,75.625,2023,205,6.01
21.5,76.25,2023,205,5.44
21.5,76.875,2023,205,5.74
21.5,77.5,2023,205,6.6
21.5,78.125,2023,205,6.32
21.5,78.75,2023,205,6.11
21.5,79.375,2023,205,5.93
21.5,80.0,2023,205,4.95
21.5,80.625,2023,205,3.25
22.0,73.125,2023,205,7.61
22.0,73.75,2023,205,7.69
22.0,74.375,2023,205,7.16
22.0,75.0,2023,205,5.98
22.0,75.625,2023,205,5.54
22.0,76.25,2023,205,5.54
22.0,76.875,2023,205,5.73
22.0,77.5,2023,205,6.53
22.0,78.125,2023,205,7.06
22.0,78.75,2023,205,6.47
22.0,79.375,2023,205,6.21
22.0,80.0,2023,205,5.64
22.0,80.625,2023,205,4.28
20.0,73.125,2023,206,8.09
20.0,73.75,2023,206,9.19
20.0,74.375,2023,206,9.29
20.0,75.0,2023,206,7.92
20.0,75.625,2023,206,7.55
20.0,76.25,2023,206,7.49
20.0,76.875,2023,206,7.47
20.0,77.5,2023,206,7.68
20.0,78.125,2023,206,7.62
20.0,78.75,2023,206,7.21
20.0,79.375,2023,206,5.28
20.0,80.0,2023,206,3.77
20.0,80.625,2023,206,4.21
20.5,73.125,2023,206,8.55
20.5,73.75,2023,206,9.17
20.5,74.375,2023,206,8.85
20.5,75.0,2023,206,7.16
20.5,75.625,2023,206,7.06
20.5,76.25,2023,206,7.16
20.5,76.875,2023,206,7.3
20.5,77.5,2023,206,7.27
20.5,78.125,2023,206,7.36
20.5,78.75,2023,206,6.39
20.5,79.375,2023,206,4.28
20.5,80.0,2023,206,4.45
20.5,80.625,2023,206,5.06
21.0,73.125,2023,206,8.49
21.0,73.75,2023,206,8.7
21.0,74.375,2023,206,8.36
21.0,75.0,2023,206,6.92
21.0,75.625,2023,206,6.78
21.0,76.25,2023,206,6.88
21.0,76.875,2023,206,6.77
21.0,77.5,2023,206,6.92
21.0,78.125,2023,206,6.59
21.0,78.75,2023,206,5.55
21.0,79.375,2023,206,3.88
21.0,80.0,2023,206,4.19
21.0,80.625,2023,206,4.65
21.5,73.125,2023,206,7.67
21.5,73.75,2023,206,7.64
21.5,74.375,2023,206,7.44
21.5,75.0,2023,206,6.49
21.5,75.625,2023,206,6.5
21.5,76.25,2023,206,6.4
21.5,76.875,2023,206,6.26
21.5,77.5,2023,206,6.5
21.5,78.125,2023,206,6.15
21.5,78.75,2023,206,4.9
21.5,79.375,2023,206,3.42
21.5,80.0,2023,206,3.67
21.5,80.625,2023,206,3.96
22.0,73.125,2023,206,7.08
22.0,73.75,2023,206,7.02
22.0,74.375,2023,206,6.54
22.0,75.0,2023,206,6.26
22.0,75.625,2023,206,6.19
22.0,76.25,2023,206,6.12
22.0,76.875,2023,206,5.88
22.0,77.5,2023,206,6.06
22.0,78.125,2023,206,5.98
22.0,78.75,2023,206,4.81
22.0,79.375,2023,206,3.25
22.0,80.0,2023,206,3.33
22.0,80.625,2023,206,3.58
20.0,73.125,2023,207,7.28
20.0,73.75,2023,207,7.95
20.0,74.375,2023,207,8.22
20.0,75.0,2023,207,7.63
20.0,75.625,2023,207,7.82
20.0,76.25,2023,207,8.04
20.0,76.875,2023,207,8.85
20.0,77.5,2023,207,8.28
20.0,78.125,2023,207,7.94
20.0,78.75,2023,207,8.06
20.0,79.375,2023,207,6.26
20.0,80.0,2023,207,3.84
20.0,80.625,2023,207,4.11
20.5,73.125,2023,207,7.19
20.5,73.75,2023,207,7.81
20.5,74.375,2023,207,8.45
20.5,75.0,2023,207,7.6
20.5,75.625,2023,207,7.57
20.5,76.25,2023,207,7.76
20.5,76.875,2023,207,8.73
20.5,77.5,2023,207,8.12
20.5,78.125,2023,207,7.45
20.5,78.75,2023,207,6.67
20.5,79.375,2023,207,4.1
20.5,80.0,2023,207,2.9
20.5,80.625,2023,207,4.52
21.0,73.125,2023,207,7.58
21.0,73.75,2023,207,7.29
21.0,74.375,2023,207,8.18
21.0,75.0,2023,207,7.27
21.0,75.625,2023,207,7.51
21.0,76.25,2023,207,7.76
21.0,76.875,2023,207,8.28
21.0,77.5,2023,207,7.61
21.0,78.125,2023,207,6.32
21.0,78.75,2023,207,4.3
21.0,79.375,2023,207,2.59
21.0,80.0,2023,207,2.79
21.0,80.625,2023,207,4.03
21.5,73.125,2023,207,6.88
21.5,73.75,2023,207,6.38
21.5,74.375,2023,207,7.03
21.5,75.0,2023,207,7.12
21.5,75.625,2023,207,7.46
21.5,76.25,2023,207,7.54
21.5,76.875,2023,207,7.4
21.5,77.5,2023,207,7.0
21.5,78.125,2023,207,5.56
21.5,78.75,2023,207,4.33
21.5,79.375,2023,207,3.3
21.5,80.0,2023,207,3.03
21.5,80.625,2023,207,3.65
22.0,73.125,2023,207,6.73
22.0,73.75,2023,207,6.05
22.0,74.375,2023,207,6.64
22.0,75.0,2023,207,7.0
22.0,75.625,2023,207,7.3
22.0,76.25,2023,207,7.16
22.0,76.875,2023,207,6.63
22.0,77.5,2023,207,6.4
22.0,78.125,2023,207,5.85
22.0,78.75,2023,207,4.09
22.0,79.375,2023,207,3.88
22.0,80.0,2023,207,3.7
22.0,80.625,2023,207,4.05
20.0,73.125,2023,208,8.14
20.0,73.75,2023,208,9.25
20.0,74.375,2023,208,9.42
20.0,75.0,2023,208,9.56
20.0,75.625,2023,208,9.92
20.0,76.25,2023,208,10.17
20.0,76.875,2023,208,9.89
20.0,77.5,2023,208,9.66
20.0,78.125,2023,208,9.36
20.0,78.75,2023,208,8.75
20.0,79.375,2023,208,7.11
20.0,80.0,2023,208,4.98
20.0,80.625,2023,208,3.9
20.5,73.125,2023,208,8.2
20.5,73.75,2023,208,8.8
20.5,74.375,2023,208,9.42
20.5,75.0,2023,208,8.9
20.5,75.625,2023,208,9.41
20.5,76.25,2023,208,9.41
20.5,76.875,2023,208,8.97
20.5,77.5,2023,208,8.63
20.5,78.125,2023,208,8.43
20.5,78.75,2023,208,7.41
20.5,79.375,2023,208,5.75
20.5,80.0,2023,208,4.93
20.5,80.625,2023,208,4.67
21.0,73.125,2023,208,7.64
21.0,73.75,2023,208,8.86
21.0,74.375,2023,208,9.36
21.0,75.0,2023,208,8.37
21.0,75.625,2023,208,8.49
21.0,76.25,2023,208,8.07
21.0,76.875,2023,208,8.63
21.0,77.5,2023,208,7.58
21.0,78.125,2023,208,7.07
21.0,78.75,2023,208,5.98
21.0,79.375,2023,208,4.84
21.0,80.0,2023,208,4.63
21.0,80.625,2023,208,4.58
21.5,73.125,2023,208,7.87
21.5,73.75,2023,208,8.35
21.5,74.375,2023,208,8.1
21.5,75.0,2023,208,7.62
21.5,75.625,2023,208,7.45
21.5,76.25,2023,208,7.49
21.5,76.875,2023,208,7.29
21.5,77.5,2023,208,7.23
21.5,78.125,2023,208,6.26
21.5,78.75,2023,208,5.28
21.5,79.375,2023,208,4.72
21.5,80.0,2023,208,4.62
21.5,80.625,2023,208,4.3
22.0,73.125,2023,208,7.88
22.0,73.75,2023,208,7.72
22.0,74.375,2023,208,6.89
22.0,75.0,2023,208,6.95
22.0,75.625,2023,208,6.7
22.0,76.25,2023,208,6.88
22.0,76.875,2023,208,6.62
22.0,77.5,2023,208,6.06
22.0,78.125,2023,208,5.63
22.0,78.75,2023,208,4.94
22.0,79.375,2023,208,4.97
22.0,80.0,2023,208,4.85
22.0,80.625,2023,208,4.54
20.0,73.125,2023,209,8.42
20.0,73.75,2023,209,9.86
20.0,74.375,2023,209,10.35
20.0,75.0,2023,209,10.12
20.0,75.625,2023,209,10.3
20.0,76.25,2023,209,9.92
20.0,76.875,2023,209,9.26
20.0,77.5,2023,209,10.08
20.0,78.125,2023,209,9.67
20.0,78.75,2023,209,9.03
20.0,79.375,2023,209,9.26
20.0,80.0,2023,209,7.26
20.0,80.625,2023,209,6.09
20.5,73.125,2023,209,8.38
20.5,73.75,2023,209,9.75
20.5,74.375,2023,209,10.38
20.5,75.0,2023,209,9.74
20.5,75.625,2023,209,9.93
20.5,76.25,2023,209,10.11
20.5,76.875,2023,209,9.95
20.5,77.5,2023,209,9.4
20.5,78.125,2023,209,9.57
20.5,78.75,2023,209,8.73
20.5,79.375,2023,209,7.94
20.5,80.0,2023,209,7.44
20.5,80.625,2023,209,6.75
21.0,73.125,2023,209,8.21
21.0,73.75,2023,209,8.98
21.0,74.375,2023,209,9.9
21.0,75.0,2023,209,9.37
21.0,75.625,2023,209,9.49
21.0,76.25,2023,209,9.54
21.0,76.875,2023,209,9.09
21.0,77.5,2023,209,9.0
21.0,78.125,2023,209,9.03
21.0,78.75,2023,209,8.3
21.0,79.375,2023,209,8.15
21.0,80.0,2023,209,8.43
21.0,80.625,2023,209,6.98
21.5,73.125,2023,209,7.16
21.5,73.75,2023,209,8.21
21.5,74.375,2023,209,8.88
21.5,75.0,2023,209,8.66
21.5,75.625,2023,209,8.82
21.5,76.25,2023,209,8.84
21.5,76.875,2023,209,8.56
21.5,77.5,2023,209,8.94
21.5,78.125,2023,209,8.78
21.5,78.75,2023,209,7.63
21.5,79.375,2023,209,8.24
21.5,80.0,2023,209,7.2
21.5,80.625,2023,209,4.98
22.0,73.125,2023,209,7.21
22.0,73.75,2023,209,7.83
22.0,74.375,2023,209,8.24
22.0,75.0,2023,209,8.35
22.0,75.625,2023,209,8.49
22.0,76.25,2023,209,8.35
22.0,76.875,2023,209,7.95
22.0,77.5,2023,209,8.31
22.0,78.125,2023,209,8.21
22.0,78.75,2023,209,7.58
22.0,79.375,2023,209,8.41
22.0,80.0,2023,209,5.16
22.0,80.625,2023,209,4.35
20.0,73.125,2023,210,8.99
20.0,73.75,2023,210,10.78
20.0,74.375,2023,210,11.23
20.0,75.0,2023,210,10.23
20.0,75.625,2023,210,9.34
20.0,76.25,2023,210,8.68
20.0,76.875,2023,210,8.65
20.0,77.5,2023,210,8.71
20.0,78.125,2023,210,8.83
20.0,78.75,2023,210,8.78
20.0,79.375,2023,210,8.59
20.0,80.0,2023,210,6.89
20.0,80.625,2023,210,5.96
20.5,73.125,2023,210,8.85
20.5,73.75,2023,210,10.48
20.5,74.375,2023,210,10.98
20.5,75.0,2023,210,9.64
20.5,75.625,2023,210,9.03
20.5,76.25,2023,210,8.46
20.5,76.875,2023,210,8.71
20.5,77.5,2023,210,9.05
20.5,78.125,2023,210,9.19
20.5,78.75,2023,210,8.85
20.5,79.375,2023,210,8.2
20.5,80.0,2023,210,7.17
20.5,80.625,2023,210,6.86
21.0,73.125,2023,210,8.7
21.0,73.75,2023,210,9.89
21.0,74.375,2023,210,10.67
21.0,75.0,2023,210,9.45
21.0,75.625,2023,210,8.77
21.0,76.25,2023,210,8.14
21.0,76.875,2023,210,8.43
21.0,77.5,2023,210,8.82
21.0,78.125,2023,210,8.81
21.0,78.75,2023,210,8.39
21.0,79.375,2023,210,7.32
21.0,80.0,2023,210,6.49
21.0,80.625,2023,210,6.15
21.5,73.125,2023,210,8.28
21.5,73.75,2023,210,9.09
21.5,74.375,2023,210,9.82
21.5,75.0,2023,210,9.04
21.5,75.625,2023,210,8.36
21.5,76.25,2023,210,7.76
21.5,76.875,2023,210,7.9
21.5,77.5,2023,210,8.78
21.5,78.125,2023,210,8.61
21.5,78.75,2023,210,7.85
21.5,79.375,2023,210,6.46
21.5,80.0,2023,210,5.7
21.5,80.625,2023,210,4.77
22.0,73.125,2023,210,7.79
22.0,73.75,2023,210,8.22
22.0,74.375,2023,210,8.72
22.0,75.0,2023,210,8.35
22.0,75.625,2023,210,8.02
22.0,76.25,2023,210,7.71
22.0,76.875,2023,210,7.34
22.0,77.5,2023,210,8.14
22.0,78.125,2023,210,8.48
22.0,78.75,2023,210,8.05
22.0,79.375,2023,210,6.81
22.0,80.0,2023,210,5.91
22.0,80.625,2023,210,5.58
20.0,73.125,2023,211,9.23
20.0,73.75,2023,211,10.75
20.0,74.375,2023,211,10.85
20.0,75.0,2023,211,9.68
20.0,75.625,2023,211,8.86
20.0,76.25,2023,211,8.32
20.0,76.875,2023,211,8.05
20.0,77.5,2023,211,7.91
20.0,78.125,2023,211,7.89
20.0,78.75,2023,211,8.04
20.0,79.375,2023,211,7.77
20.0,80.0,2023,211,6.53
20.0,80.625,2023,211,5.76
20.5,73.125,2023,211,9.58
20.5,73.75,2023,211,10.73
20.5,74.375,2023,211,10.91
20.5,75.0,2023,211,9.42
20.5,75.625,2023,211,8.61
20.5,76.25,2023,211,8.27
20.5,76.875,2023,211,8.05
20.5,77.5,2023,211,7.8
20.5,78.125,2023,211,7.97
20.5,78.75,2023,211,8.05
20.5,79.375,2023,211,7.58
20.5,80.0,2023,211,6.87
20.5,80.625,2023,211,6.49
21.0,73.125,2023,211,9.92
21.0,73.75,2023,211,10.38
21.0,74.375,2023,211,10.82
21.0,75.0,2023,211,9.53
21.0,75.625,2023,211,8.63
21.0,76.25,2023,211,8.06
21.0,76.875,2023,211,7.79
21.0,77.5,2023,211,7.64
21.0,78.125,2023,211,7.62
21.0,78.75,2023,211,7.75
21.0,79.375,2023,211,7.19
21.0,80.0,2023,211,6.45
21.0,80.625,2023,211,5.98
21.5,73.125,2023,211,9.62
21.5,73.75,2023,211,9.79
21.5,74.375,2023,211,9.99
21.5,75.0,2023,211,9.29
21.5,75.625,2023,211,8.6
21.5,76.25,2023,211,7.9
21.5,76.875,2023,211,7.48
21.5,77.5,2023,211,7.59
21.5,78.125,2023,211,7.52
21.5,78.75,2023,211,7.58
21.5,79.375,2023,211,7.04
21.5,80.0,2023,211,6.1
21.5,80.625,2023,211,5.64
22.0,73.125,2023,211,8.6
22.0,73.75,2023,211,8.81
22.0,74.375,2023,211,9.01
22.0,75.0,2023,211,8.75
22.0,75.625,2023,211,8.27
22.0,76.25,2023,211,7.66
22.0,76.875,2023,211,7.09
22.0,77.5,2023,211,7.26
22.0,78.125,2023,211,7.57
22.0,78.75,2023,211,7.93
22.0,79.375,2023,211,7.54
22.0,80.0,2023,211,6.4
22.0,80.625,2023,211,6.39
20.0,73.125,2023,212,9.18
20.0,73.75,2023,212,10.85
20.0,74.375,2023,212,11.29
20.0,75.0,2023,212,10.57
20.0,75.625,2023,212,9.67
20.0,76.25,2023,212,8.63
20.0,76.875,2023,212,8.15
20.0,77.5,2023,212,7.87
20.0,78.125,2023,212,7.51
20.0,78.75,2023,212,7.26
20.0,79.375,2023,212,6.59
20.0,80.0,2023,212,5.3
20.0,80.625,2023,212,5.08
20.5,73.125,2023,212,9.36
20.5,73.75,2023,212,10.52
20.5,74.375,2023,212,11.09
20.5,75.0,2023,212,10.0
20.5,75.625,2023,212,9.23
20.5,76.25,2023,212,8.44
20.5,76.875,2023,212,7.99
20.5,77.5,2023,212,7.86
20.5,78.125,2023,212,7.73
20.5,78.75,2023,212,7.31
20.5,79.375,2023,212,6.49
20.5,80.0,2023,212,5.77
20.5,80.625,2023,212,6.11
21.0,73.125,2023,212,9.4
21.0,73.75,2023,212,9.98
21.0,74.375,2023,212,10.61
21.0,75.0,2023,212,9.63
21.0,75.625,2023,212,9.1
21.0,76.25,2023,212,8.41
21.0,76.875,2023,212,7.58
21.0,77.5,2023,212,7.64
21.0,78.125,2023,212,7.52
21.0,78.75,2023,212,7.17
21.0,79.375,2023,212,6.26
21.0,80.0,2023,212,5.51
21.0,80.625,2023,212,5.91
21.5,73.125,2023,212,8.71
21.5,73.75,2023,212,9.19
21.5,74.375,2023,212,9.58
21.5,75.0,2023,212,9.06
21.5,75.625,2023,212,8.75
21.5,76.25,2023,212,8.07
21.5,76.875,2023,212,7.22
21.5,77.5,2023,212,7.59
21.5,78.125,2023,212,7.52
21.5,78.75,2023,212,7.08
21.5,79.375,2023,212,6.23
21.5,80.0,2023,212,5.34
21.5,80.625,2023,212,5.5
22.0,73.125,2023,212,7.75
22.0,73.75,2023,212,8.2
22.0,74.375,2023,212,8.62
22.0,75.0,2023,212,8.46
22.0,75.625,2023,212,8.12
22.0,76.25,2023,212,7.52
22.0,76.875,2023,212,6.75
22.0,77.5,2023,212,7.23
22.0,78.125,2023,212,7.54
22.0,78.75,2023,212,7.56
22.0,79.375,2023,212,7.13
22.0,80.0,2023,212,6.1
22.0,80.625,2023,212,6.45
20.0,73.125,2023,213,9.05
20.0,73.75,2023,213,10.64
20.0,74.375,2023,213,11.09
20.0,75.0,2023,213,10.12
20.0,75.625,2023,213,9.58
20.0,76.25,2023,213,8.87
20.0,76.875,2023,213,8.32
20.0,77.5,2023,213,8.33
20.0,78.125,2023,213,8.31
20.0,78.75,2023,213,8.0
20.0,79.375,2023,213,7.42
20.0,80.0,2023,213,6.2
20.0,80.625,2023,213,5.71
20.5,73.125,2023,213,9.1
20.5,73.75,2023,213,10.32
20.5,74.375,2023,213,10.97
20.5,75.0,2023,213,9.77
20.5,75.625,2023,213,9.25
20.5,76.25,2023,213,8.65
20.5,76.875,2023,213,8.02
20.5,77.5,2023,213,8.02
20.5,78.125,2023,213,8.34
20.5,78.75,2023,213,8.16
20.5,79.375,2023,213,7.59
20.5,80.0,2023,213,7.09
20.5,80.625,2023,213,7.05
21.0,73.125,2023,213,8.82
21.0,73.75,2023,213,9.71
21.0,74.375,2023,213,10.54
21.0,75.0,2023,213,9.6
21.0,75.625,2023,213,9.27
21.0,76.25,2023,213,8.78
21.0,76.875,2023,213,8.07
21.0,77.5,2023,213,7.99
21.0,78.125,2023,213,8.21
21.0,78.75,2023,213,8.01
21.0,79.375,2023,213,7.36
21.0,80.0,2023,213,6.86
21.0,80.625,2023,213,6.72
21.5,73.125,2023,213,8.35
21.5,73.75,2023,213,8.96
21.5,74.375,2023,213,9.59
21.5,75.0,2023,213,9.22
21.5,75.625,2023,213,9.07
21.5,76.25,2023,213,8.61
21.5,76.875,2023,213,8.08
21.5,77.5,2023,213,8.11
21.5,78.125,2023,213,8.05
21.5,78.75,2023,213,7.72
21.5,79.375,2023,213,7.12
21.5,80.0,2023,213,6.4
21.5,80.625,2023,213,6.12
22.0,73.125,2023,213,7.77
22.0,73.75,2023,213,8.27
22.0,74.375,2023,213,8.76
22.0,75.0,2023,213,8.78
22.0,75.625,2023,213,8.61
22.0,76.25,2023,213,8.17
22.0,76.875,2023,213,7.55
22.0,77.5,2023,213,7.64
22.0,78.125,2023,213,7.8
22.0,78.75,2023,213,7.75
22.0,79.375,2023,213,7.25
22.0,80.0,2023,213,6.61
22.0,80.625,2023,213,7.13
20.0,73.125,2023,214,9.17
20.0,73.75,2023,214,10.53
20.0,74.375,2023,214,10.77
20.0,75.0,2023,214,10.25
20.0,75.625,2023,214,9.98
20.0,76.25,2023,214,9.57
20.0,76.875,2023,214,9.17
20.0,77.5,2023,214,8.98
20.0,78.125,2023,214,9.1
