-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C)  
-END HEADER- 
LAT,LON,YEAR,DOY,T2M_MAX
21.5,74.375,2017,67,34.46
21.5,75.0,2017,67,35.14
21.5,75.625,2017,67,34.85
21.5,76.25,2017,67,35.09
21.5,76.875,2017,67,34.79
21.5,77.5,2017,67,33.82
21.5,78.125,2017,67,35.15
21.5,78.75,2017,67,35.57
21.5,79.375,2017,67,35.54
21.5,80.0,2017,67,34.81
21.5,80.625,2017,67,33.35
22.0,73.125,2017,67,35.39
22.0,73.75,2017,67,34.71
22.0,74.375,2017,67,33.93
22.0,75.0,2017,67,34.43
22.0,75.625,2017,67,34.95
22.0,76.25,2017,67,35.39
22.0,76.875,2017,67,35.23
22.0,77.5,2017,67,33.92
22.0,78.125,2017,67,33.57
22.0,78.75,2017,67,33.53
22.0,79.375,2017,67,33.45
22.0,80.0,2017,67,33.67
22.0,80.625,2017,67,32.23
20.0,73.125,2017,68,34.35
20.0,73.75,2017,68,32.75
20.0,74.375,2017,68,33.98
20.0,75.0,2017,68,34.71
20.0,75.625,2017,68,34.56
20.0,76.25,2017,68,34.83
20.0,76.875,2017,68,35.12
20.0,77.5,2017,68,35.69
20.0,78.125,2017,68,36.47
20.0,78.75,2017,68,36.86
20.0,79.375,2017,68,36.58
20.0,80.0,2017,68,35.87
20.0,80.625,2017,68,35.06
20.5,73.125,2017,68,33.91
20.5,73.75,2017,68,32.83
20.5,74.375,2017,68,33.58
20.5,75.0,2017,68,35.06
20.5,75.625,2017,68,34.91
20.5,76.25,2017,68,34.85
20.5,76.875,2017,68,35.33
20.5,77.5,2017,68,35.67
20.5,78.125,2017,68,36.26
20.5,78.75,2017,68,36.65
20.5,79.375,2017,68,36.03
20.5,80.0,2017,68,34.87
20.5,80.625,2017,68,34.55
21.0,73.125,2017,68,34.22
21.0,73.75,2017,68,33.64
21.0,74.375,2017,68,34.08
21.0,75.0,2017,68,35.81
21.0,75.625,2017,68,35.59
21.0,76.25,2017,68,35.59
21.0,76.875,2017,68,35.58
21.0,77.5,2017,68,35.53
21.0,78.125,2017,68,35.95
21.0,78.75,2017,68,36.12
21.0,79.375,2017,68,35.92
21.0,80.0,2017,68,34.97
21.0,80.625,2017,68,34.53
21.5,73.125,2017,68,34.64
21.5,73.75,2017,68,34.17
21.5,74.375,2017,68,34.39
21.5,75.0,2017,68,35.36
21.5,75.625,2017,68,35.08
21.5,76.25,2017,68,35.22
21.5,76.875,2017,68,34.69
21.5,77.5,2017,68,33.87
21.5,78.125,2017,68,34.61
21.5,78.75,2017,68,35.06
21.5,79.375,2017,68,35.45
21.5,80.0,2017,68,35.42
21.5,80.625,2017,68,34.7
22.0,73.125,2017,68,34.81
22.0,73.75,2017,68,34.34
22.0,74.375,2017,68,33.86
22.0,75.0,2017,68,34.76
22.0,75.625,2017,68,35.3
22.0,76.25,2017,68,35.51
22.0,76.875,2017,68,35.09
22.0,77.5,2017,68,33.75
22.0,78.125,2017,68,33.0
22.0,78.75,2017,68,33.22
22.0,79.375,2017,68,34.14
22.0,80.0,2017,68,34.81
22.0,80.625,2017,68,34.0
20.0,73.125,2017,69,31.25
20.0,73.75,2017,69,29.75
20.0,74.375,2017,69,31.39
20.0,75.0,2017,69,32.6
20.0,75.625,2017,69,32.76
20.0,76.25,2017,69,33.35
20.0,76.875,2017,69,34.1
20.0,77.5,2017,69,35.23
20.0,78.125,2017,69,36.67
20.0,78.75,2017,69,37.1
20.0,79.375,2017,69,37.12
20.0,80.0,2017,69,36.46
20.0,80.625,2017,69,34.79
20.5,73.125,2017,69,31.13
20.5,73.75,2017,69,30.01
20.5,74.375,2017,69,30.73
20.5,75.0,2017,69,32.51
20.5,75.625,2017,69,32.57
20.5,76.25,2017,69,33.06
20.5,76.875,2017,69,34.23
20.5,77.5,2017,69,35.07
20.5,78.125,2017,69,35.95
20.5,78.75,2017,69,36.46
20.5,79.375,2017,69,36.54
20.5,80.0,2017,69,35.78
20.5,80.625,2017,69,34.76
21.0,73.125,2017,69,32.21
21.0,73.75,2017,69,31.42
21.0,74.375,2017,69,31.51
21.0,75.0,2017,69,33.15
21.0,75.625,2017,69,32.65
21.0,76.25,2017,69,33.32
21.0,76.875,2017,69,34.15
21.0,77.5,2017,69,34.28
21.0,78.125,2017,69,35.12
21.0,78.75,2017,69,35.65
21.0,79.375,2017,69,36.25
21.0,80.0,2017,69,35.64
21.0,80.625,2017,69,34.79
21.5,73.125,2017,69,33.46
21.5,73.75,2017,69,32.65
21.5,74.375,2017,69,32.6
21.5,75.0,2017,69,33.24
21.5,75.625,2017,69,32.53
21.5,76.25,2017,69,33.1
21.5,76.875,2017,69,33.5
21.5,77.5,2017,69,32.84
21.5,78.125,2017,69,34.07
21.5,78.75,2017,69,34.82
21.5,79.375,2017,69,35.54
21.5,80.0,2017,69,35.7
21.5,80.625,2017,69,34.84
22.0,73.125,2017,69,34.4
22.0,73.75,2017,69,33.26
22.0,74.375,2017,69,32.29
22.0,75.0,2017,69,32.75
22.0,75.625,2017,69,33.03
22.0,76.25,2017,69,33.16
22.0,76.875,2017,69,33.7
22.0,77.5,2017,69,32.92
22.0,78.125,2017,69,32.56
22.0,78.75,2017,69,32.84
22.0,79.375,2017,69,33.93
22.0,80.0,2017,69,34.92
22.0,80.625,2017,69,34.21
20.0,73.125,2017,70,31.35
20.0,73.75,2017,70,29.87
20.0,74.375,2017,70,31.76
20.0,75.0,2017,70,32.53
20.0,75.625,2017,70,32.45
20.0,76.25,2017,70,33.0
20.0,76.875,2017,70,33.51
20.0,77.5,2017,70,34.25
20.0,78.125,2017,70,35.07
20.0,78.75,2017,70,35.48
20.0,79.375,2017,70,35.81
20.0,80.0,2017,70,35.59
20.0,80.625,2017,70,34.64
20.5,73.125,2017,70,31.28
20.5,73.75,2017,70,30.18
20.5,74.375,2017,70,31.46
20.5,75.0,2017,70,33.02
20.5,75.625,2017,70,32.88
20.5,76.25,2017,70,33.06
20.5,76.875,2017,70,33.69
20.5,77.5,2017,70,33.9
20.5,78.125,2017,70,34.45
20.5,78.75,2017,70,34.93
20.5,79.375,2017,70,35.2
20.5,80.0,2017,70,34.9
20.5,80.625,2017,70,34.39
21.0,73.125,2017,70,31.96
21.0,73.75,2017,70,31.39
21.0,74.375,2017,70,31.79
21.0,75.0,2017,70,33.62
21.0,75.625,2017,70,33.42
21.0,76.25,2017,70,33.48
21.0,76.875,2017,70,33.57
21.0,77.5,2017,70,33.42
21.0,78.125,2017,70,33.81
21.0,78.75,2017,70,34.17
21.0,79.375,2017,70,34.73
21.0,80.0,2017,70,34.57
21.0,80.625,2017,70,34.15
21.5,73.125,2017,70,32.45
21.5,73.75,2017,70,32.0
21.5,74.375,2017,70,32.01
21.5,75.0,2017,70,32.92
21.5,75.625,2017,70,32.67
21.5,76.25,2017,70,32.95
21.5,76.875,2017,70,32.62
21.5,77.5,2017,70,31.71
21.5,78.125,2017,70,32.18
21.5,78.75,2017,70,32.73
21.5,79.375,2017,70,33.5
21.5,80.0,2017,70,34.04
21.5,80.625,2017,70,33.61
22.0,73.125,2017,70,32.48
22.0,73.75,2017,70,31.96
22.0,74.375,2017,70,31.32
22.0,75.0,2017,70,32.14
22.0,75.625,2017,70,32.78
22.0,76.25,2017,70,33.15
22.0,76.875,2017,70,32.93
22.0,77.5,2017,70,31.43
22.0,78.125,2017,70,30.2
22.0,78.75,2017,70,29.78
22.0,79.375,2017,70,30.78
22.0,80.0,2017,70,31.76
22.0,80.625,2017,70,31.5
20.0,73.125,2017,71,33.9
20.0,73.75,2017,71,31.89
20.0,74.375,2017,71,32.06
20.0,75.0,2017,71,31.89
20.0,75.625,2017,71,31.82
20.0,76.25,2017,71,32.17
20.0,76.875,2017,71,32.43
20.0,77.5,2017,71,33.04
20.0,78.125,2017,71,33.89
20.0,78.75,2017,71,34.39
20.0,79.375,2017,71,34.67
20.0,80.0,2017,71,34.42
20.0,80.625,2017,71,33.74
20.5,73.125,2017,71,33.34
20.5,73.75,2017,71,31.65
20.5,74.375,2017,71,31.43
20.5,75.0,2017,71,31.75
20.5,75.625,2017,71,31.7
20.5,76.25,2017,71,31.78
20.5,76.875,2017,71,32.35
20.5,77.5,2017,71,32.9
20.5,78.125,2017,71,33.59
20.5,78.75,2017,71,34.17
20.5,79.375,2017,71,34.21
20.5,80.0,2017,71,33.67
20.5,80.625,2017,71,33.26
21.0,73.125,2017,71,33.43
21.0,73.75,2017,71,32.03
21.0,74.375,2017,71,31.65
21.0,75.0,2017,71,32.35
21.0,75.625,2017,71,32.28
21.0,76.25,2017,71,32.2
21.0,76.875,2017,71,32.4
21.0,77.5,2017,71,32.76
21.0,78.125,2017,71,33.07
21.0,78.75,2017,71,33.35
21.0,79.375,2017,71,33.56
21.0,80.0,2017,71,33.21
21.0,80.625,2017,71,33.17
21.5,73.125,2017,71,33.26
21.5,73.75,2017,71,32.46
21.5,74.375,2017,71,31.95
21.5,75.0,2017,71,32.07
21.5,75.625,2017,71,31.6
21.5,76.25,2017,71,31.54
21.5,76.875,2017,71,31.21
21.5,77.5,2017,71,30.93
21.5,78.125,2017,71,31.62
21.5,78.75,2017,71,32.09
21.5,79.375,2017,71,32.5
21.5,80.0,2017,71,32.84
21.5,80.625,2017,71,32.95
22.0,73.125,2017,71,32.78
22.0,73.75,2017,71,32.25
22.0,74.375,2017,71,31.25
22.0,75.0,2017,71,31.39
22.0,75.625,2017,71,31.6
22.0,76.25,2017,71,31.6
22.0,76.875,2017,71,31.1
22.0,77.5,2017,71,30.2
22.0,78.125,2017,71,29.79
22.0,78.75,2017,71,30.24
22.0,79.375,2017,71,30.78
22.0,80.0,2017,71,31.46
22.0,80.625,2017,71,31.59
20.0,73.125,2017,72,37.76
20.0,73.75,2017,72,35.47
20.0,74.375,2017,72,35.48
20.0,75.0,2017,72,35.55
20.0,75.625,2017,72,35.19
20.0,76.25,2017,72,35.23
20.0,76.875,2017,72,35.3
20.0,77.5,2017,72,35.4
20.0,78.125,2017,72,35.51
20.0,78.75,2017,72,35.62
20.0,79.375,2017,72,35.52
20.0,80.0,2017,72,35.27
20.0,80.625,2017,72,34.37
20.5,73.125,2017,72,37.43
20.5,73.75,2017,72,35.68
20.5,74.375,2017,72,35.06
20.5,75.0,2017,72,35.57
20.5,75.625,2017,72,35.37
20.5,76.25,2017,72,35.24
20.5,76.875,2017,72,35.54
20.5,77.5,2017,72,35.44
20.5,78.125,2017,72,35.35
20.5,78.75,2017,72,35.23
20.5,79.375,2017,72,34.88
20.5,80.0,2017,72,34.23
20.5,80.625,2017,72,33.26
21.0,73.125,2017,72,37.04
21.0,73.75,2017,72,35.9
21.0,74.375,2017,72,35.27
21.0,75.0,2017,72,35.83
21.0,75.625,2017,72,35.55
21.0,76.25,2017,72,35.35
21.0,76.875,2017,72,35.38
21.0,77.5,2017,72,35.15
21.0,78.125,2017,72,34.99
21.0,78.75,2017,72,34.58
21.0,79.375,2017,72,34.3
21.0,80.0,2017,72,33.77
21.0,80.625,2017,72,32.87
21.5,73.125,2017,72,36.65
21.5,73.75,2017,72,35.69
21.5,74.375,2017,72,35.14
21.5,75.0,2017,72,35.16
21.5,75.625,2017,72,34.54
21.5,76.25,2017,72,34.3
21.5,76.875,2017,72,33.91
21.5,77.5,2017,72,33.33
21.5,78.125,2017,72,33.69
21.5,78.75,2017,72,33.63
21.5,79.375,2017,72,33.57
21.5,80.0,2017,72,33.62
21.5,80.625,2017,72,32.93
22.0,73.125,2017,72,35.96
22.0,73.75,2017,72,35.48
22.0,74.375,2017,72,34.34
22.0,75.0,2017,72,34.31
22.0,75.625,2017,72,34.19
22.0,76.25,2017,72,33.96
22.0,76.875,2017,72,33.52
22.0,77.5,2017,72,32.58
22.0,78.125,2017,72,31.93
22.0,78.75,2017,72,31.99
22.0,79.375,2017,72,32.38
22.0,80.0,2017,72,32.69
22.0,80.625,2017,72,32.12
20.0,73.125,2017,73,39.01
20.0,73.75,2017,73,35.63
20.0,74.375,2017,73,35.62
20.0,75.0,2017,73,35.69
20.0,75.625,2017,73,35.26
20.0,76.25,2017,73,35.22
20.0,76.875,2017,73,35.15
20.0,77.5,2017,73,35.16
20.0,78.125,2017,73,35.57
20.0,78.75,2017,73,35.8
20.0,79.375,2017,73,36.01
20.0,80.0,2017,73,36.05
20.0,80.625,2017,73,35.24
20.5,73.125,2017,73,38.87
20.5,73.75,2017,73,35.83
20.5,74.375,2017,73,35.07
20.5,75.0,2017,73,35.85
20.5,75.625,2017,73,35.58
20.5,76.25,2017,73,35.32
20.5,76.875,2017,73,35.58
20.5,77.5,2017,73,35.43
20.5,78.125,2017,73,35.47
20.5,78.75,2017,73,35.54
20.5,79.375,2017,73,35.54
20.5,80.0,2017,73,35.05
20.5,80.625,2017,73,34.13
21.0,73.125,2017,73,38.3
21.0,73.75,2017,73,36.16
21.0,74.375,2017,73,35.23
21.0,75.0,2017,73,36.26
21.0,75.625,2017,73,36.04
21.0,76.25,2017,73,35.86
21.0,76.875,2017,73,35.93
21.0,77.5,2017,73,35.52
21.0,78.125,2017,73,35.43
21.0,78.75,2017,73,35.04
21.0,79.375,2017,73,35.02
21.0,80.0,2017,73,34.65
21.0,80.625,2017,73,33.74
21.5,73.125,2017,73,37.55
21.5,73.75,2017,73,36.07
21.5,74.375,2017,73,35.3
21.5,75.0,2017,73,35.51
21.5,75.625,2017,73,34.99
21.5,76.25,2017,73,35.08
21.5,76.875,2017,73,34.99
21.5,77.5,2017,73,34.1
21.5,78.125,2017,73,34.41
21.5,78.75,2017,73,34.29
21.5,79.375,2017,73,34.32
21.5,80.0,2017,73,34.58
21.5,80.625,2017,73,33.65
22.0,73.125,2017,73,37.05
22.0,73.75,2017,73,35.93
22.0,74.375,2017,73,34.51
22.0,75.0,2017,73,34.44
22.0,75.625,2017,73,34.51
22.0,76.25,2017,73,34.71
22.0,76.875,2017,73,34.69
22.0,77.5,2017,73,33.68
22.0,78.125,2017,73,32.94
22.0,78.75,2017,73,32.82
22.0,79.375,2017,73,32.96
22.0,80.0,2017,73,33.58
22.0,80.625,2017,73,32.9
20.0,73.125,2017,74,39.75
20.0,73.75,2017,74,36.35
20.0,74.375,2017,74,36.08
20.0,75.0,2017,74,36.06
20.0,75.625,2017,74,35.62
20.0,76.25,2017,74,35.64
20.0,76.875,2017,74,35.62
20.0,77.5,2017,74,35.73
20.0,78.125,2017,74,36.18
20.0,78.75,2017,74,36.45
20.0,79.375,2017,74,36.67
20.0,80.0,2017,74,36.67
20.0,80.625,2017,74,35.53
20.5,73.125,2017,74,40.09
20.5,73.75,2017,74,36.96
20.5,74.375,2017,74,36.07
20.5,75.0,2017,74,36.73
20.5,75.625,2017,74,36.31
20.5,76.25,2017,74,35.97
20.5,76.875,2017,74,36.08
20.5,77.5,2017,74,35.84
20.5,78.125,2017,74,35.84
20.5,78.75,2017,74,36.0
20.5,79.375,2017,74,36.06
20.5,80.0,2017,74,35.58
20.5,80.625,2017,74,34.42
21.0,73.125,2017,74,40.08
21.0,73.75,2017,74,37.81
21.0,74.375,2017,74,36.71
21.0,75.0,2017,74,37.68
21.0,75.625,2017,74,37.23
21.0,76.25,2017,74,36.76
21.0,76.875,2017,74,36.5
21.0,77.5,2017,74,35.78
21.0,78.125,2017,74,35.56
21.0,78.75,2017,74,35.33
21.0,79.375,2017,74,35.48
21.0,80.0,2017,74,35.23
21.0,80.625,2017,74,34.29
21.5,73.125,2017,74,39.62
21.5,73.75,2017,74,37.9
21.5,74.375,2017,74,36.95
21.5,75.0,2017,74,37.17
21.5,75.625,2017,74,36.53
21.5,76.25,2017,74,36.36
21.5,76.875,2017,74,35.95
21.5,77.5,2017,74,34.61
21.5,78.125,2017,74,34.68
21.5,78.75,2017,74,34.68
21.5,79.375,2017,74,34.9
21.5,80.0,2017,74,35.25
21.5,80.625,2017,74,34.5
22.0,73.125,2017,74,39.02
22.0,73.75,2017,74,37.92
22.0,74.375,2017,74,36.4
22.0,75.0,2017,74,36.33
22.0,75.625,2017,74,36.34
22.0,76.25,2017,74,36.45
22.0,76.875,2017,74,36.39
22.0,77.5,2017,74,35.06
22.0,78.125,2017,74,33.89
22.0,78.75,2017,74,33.64
22.0,79.375,2017,74,33.86
22.0,80.0,2017,74,34.29
22.0,80.625,2017,74,33.73
20.0,73.125,2017,75,37.05
20.0,73.75,2017,75,35.54
20.0,74.375,2017,75,36.74
20.0,75.0,2017,75,36.68
20.0,75.625,2017,75,35.9
20.0,76.25,2017,75,35.08
20.0,76.875,2017,75,34.22
20.0,77.5,2017,75,33.77
20.0,78.125,2017,75,34.8
20.0,78.75,2017,75,34.83
20.0,79.375,2017,75,35.61
20.0,80.0,2017,75,36.19
20.0,80.625,2017,75,35.82
20.5,73.125,2017,75,36.72
20.5,73.75,2017,75,35.71
20.5,74.375,2017,75,36.74
20.5,75.0,2017,75,37.54
20.5,75.625,2017,75,36.83
20.5,76.25,2017,75,35.97
20.5,76.875,2017,75,35.83
20.5,77.5,2017,75,35.8
20.5,78.125,2017,75,36.15
20.5,78.75,2017,75,36.13
20.5,79.375,2017,75,36.32
20.5,80.0,2017,75,36.21
20.5,80.625,2017,75,35.32
21.0,73.125,2017,75,37.16
21.0,73.75,2017,75,36.49
21.0,74.375,2017,75,37.43
21.0,75.0,2017,75,38.65
21.0,75.625,2017,75,37.93
21.0,76.25,2017,75,37.3
21.0,76.875,2017,75,36.86
21.0,77.5,2017,75,36.27
21.0,78.125,2017,75,36.13
21.0,78.75,2017,75,35.86
21.0,79.375,2017,75,36.1
21.0,80.0,2017,75,35.96
21.0,80.625,2017,75,35.19
21.5,73.125,2017,75,37.96
21.5,73.75,2017,75,37.35
21.5,74.375,2017,75,37.74
21.5,75.0,2017,75,38.13
21.5,75.625,2017,75,37.3
21.5,76.25,2017,75,36.79
21.5,76.875,2017,75,36.1
21.5,77.5,2017,75,34.8
21.5,78.125,2017,75,35.05
21.5,78.75,2017,75,35.22
21.5,79.375,2017,75,35.72
21.5,80.0,2017,75,36.18
21.5,80.625,2017,75,35.57
22.0,73.125,2017,75,38.38
22.0,73.75,2017,75,37.96
22.0,74.375,2017,75,37.21
22.0,75.0,2017,75,37.29
22.0,75.625,2017,75,37.36
22.0,76.25,2017,75,37.22
22.0,76.875,2017,75,36.93
22.0,77.5,2017,75,35.43
22.0,78.125,2017,75,34.27
22.0,78.75,2017,75,34.1
22.0,79.375,2017,75,34.72
22.0,80.0,2017,75,35.36
22.0,80.625,2017,75,34.85
20.0,73.125,2017,76,36.83
20.0,73.75,2017,76,34.8
20.0,74.375,2017,76,35.82
20.0,75.0,2017,76,35.96
20.0,75.625,2017,76,35.46
20.0,76.25,2017,76,35.79
20.0,76.875,2017,76,36.16
20.0,77.5,2017,76,36.29
20.0,78.125,2017,76,37.3
20.0,78.75,2017,76,36.94
20.0,79.375,2017,76,36.54
20.0,80.0,2017,76,36.02
20.0,80.625,2017,76,35.26
20.5,73.125,2017,76,36.47
20.5,73.75,2017,76,34.72
20.5,74.375,2017,76,35.25
20.5,75.0,2017,76,36.21
20.5,75.625,2017,76,35.82
20.5,76.25,2017,76,35.9
20.5,76.875,2017,76,36.62
20.5,77.5,2017,76,37.13
20.5,78.125,2017,76,37.99
20.5,78.75,2017,76,37.9
20.5,79.375,2017,76,37.49
20.5,80.0,2017,76,36.72
20.5,80.625,2017,76,36.01
21.0,73.125,2017,76,36.8
21.0,73.75,2017,76,35.49
21.0,74.375,2017,76,35.69
21.0,75.0,2017,76,37.08
21.0,75.625,2017,76,36.99
21.0,76.25,2017,76,37.07
21.0,76.875,2017,76,37.12
21.0,77.5,2017,76,37.29
21.0,78.125,2017,76,38.04
21.0,78.75,2017,76,37.88
21.0,79.375,2017,76,37.8
21.0,80.0,2017,76,37.02
21.0,80.625,2017,76,36.33
21.5,73.125,2017,76,37.0
21.5,73.75,2017,76,36.22
21.5,74.375,2017,76,36.17
21.5,75.0,2017,76,36.79
21.5,75.625,2017,76,36.57
21.5,76.25,2017,76,36.76
21.5,76.875,2017,76,36.21
21.5,77.5,2017,76,35.4
21.5,78.125,2017,76,36.69
21.5,78.75,2017,76,37.02
21.5,79.375,2017,76,37.13
21.5,80.0,2017,76,36.97
21.5,80.625,2017,76,36.13
22.0,73.125,2017,76,37.25
22.0,73.75,2017,76,36.52
22.0,74.375,2017,76,35.61
22.0,75.0,2017,76,36.13
22.0,75.625,2017,76,36.77
22.0,76.25,2017,76,37.19
22.0,76.875,2017,76,36.77
22.0,77.5,2017,76,35.43
22.0,78.125,2017,76,34.82
22.0,78.75,2017,76,35.33
22.0,79.375,2017,76,35.9
22.0,80.0,2017,76,36.05
22.0,80.625,2017,76,35.04
20.0,73.125,2017,77,37.73
20.0,73.75,2017,77,35.62
20.0,74.375,2017,77,36.44
20.0,75.0,2017,77,36.48
20.0,75.625,2017,77,36.05
20.0,76.25,2017,77,36.34
20.0,76.875,2017,77,36.72
20.0,77.5,2017,77,36.9
20.0,78.125,2017,77,37.65
20.0,78.75,2017,77,37.12
20.0,79.375,2017,77,37.06
20.0,80.0,2017,77,37.44
20.0,80.625,2017,77,36.97
20.5,73.125,2017,77,37.11
20.5,73.75,2017,77,35.59
20.5,74.375,2017,77,36.11
20.5,75.0,2017,77,36.92
20.5,75.625,2017,77,36.44
20.5,76.25,2017,77,36.4
20.5,76.875,2017,77,37.09
20.5,77.5,2017,77,37.45
20.5,78.125,2017,77,38.06
20.5,78.75,2017,77,38.0
20.5,79.375,2017,77,37.87
20.5,80.0,2017,77,37.76
20.5,80.625,2017,77,36.86
21.0,73.125,2017,77,37.26
21.0,73.75,2017,77,36.4
21.0,74.375,2017,77,36.62
21.0,75.0,2017,77,37.84
21.0,75.625,2017,77,37.48
21.0,76.25,2017,77,37.45
21.0,76.875,2017,77,37.51
21.0,77.5,2017,77,37.44
21.0,78.125,2017,77,38.17
21.0,78.75,2017,77,38.14
21.0,79.375,2017,77,38.09
21.0,80.0,2017,77,37.8
21.0,80.625,2017,77,37.05
21.5,73.125,2017,77,37.47
21.5,73.75,2017,77,36.89
21.5,74.375,2017,77,36.92
21.5,75.0,2017,77,37.55
21.5,75.625,2017,77,37.0
21.5,76.25,2017,77,37.03
21.5,76.875,2017,77,36.51
21.5,77.5,2017,77,35.7
21.5,78.125,2017,77,36.92
21.5,78.75,2017,77,37.4
21.5,79.375,2017,77,37.67
21.5,80.0,2017,77,37.75
21.5,80.625,2017,77,37.12
22.0,73.125,2017,77,37.72
22.0,73.75,2017,77,36.98
22.0,74.375,2017,77,36.19
22.0,75.0,2017,77,36.78
22.0,75.625,2017,77,37.09
22.0,76.25,2017,77,37.34
22.0,76.875,2017,77,36.94
22.0,77.5,2017,77,35.59
22.0,78.125,2017,77,35.14
22.0,78.75,2017,77,35.67
22.0,79.375,2017,77,36.47
22.0,80.0,2017,77,36.73
22.0,80.625,2017,77,35.92
20.0,73.125,2017,78,36.55
20.0,73.75,2017,78,34.74
20.0,74.375,2017,78,36.24
20.0,75.0,2017,78,36.69
20.0,75.625,2017,78,36.27
20.0,76.25,2017,78,36.55
20.0,76.875,2017,78,36.94
20.0,77.5,2017,78,37.27
20.0,78.125,2017,78,37.99
20.0,78.75,2017,78,37.9
20.0,79.375,2017,78,37.85
20.0,80.0,2017,78,37.54
20.0,80.625,2017,78,36.49
20.5,73.125,2017,78,36.1
20.5,73.75,2017,78,34.66
20.5,74.375,2017,78,35.44
20.5,75.0,2017,78,36.58
20.5,75.625,2017,78,36.27
20.5,76.25,2017,78,36.36
20.5,76.875,2017,78,37.13
20.5,77.5,2017,78,37.41
20.5,78.125,2017,78,37.99
20.5,78.75,2017,78,38.44
20.5,79.375,2017,78,38.57
20.5,80.0,2017,78,38.1
20.5,80.625,2017,78,37.1
21.0,73.125,2017,78,36.63
21.0,73.75,2017,78,35.61
21.0,74.375,2017,78,35.82
21.0,75.0,2017,78,37.21
21.0,75.625,2017,78,37.08
21.0,76.25,2017,78,37.22
21.0,76.875,2017,78,37.35
21.0,77.5,2017,78,37.16
21.0,78.125,2017,78,37.68
21.0,78.75,2017,78,38.11
21.0,79.375,2017,78,38.51
21.0,80.0,2017,78,38.08
21.0,80.625,2017,78,37.29
21.5,73.125,2017,78,37.17
21.5,73.75,2017,78,36.37
21.5,74.375,2017,78,36.21
21.5,75.0,2017,78,36.85
21.5,75.625,2017,78,36.46
21.5,76.25,2017,78,36.65
21.5,76.875,2017,78,36.21
21.5,77.5,2017,78,35.15
21.5,78.125,2017,78,36.04
21.5,78.75,2017,78,36.76
21.5,79.375,2017,78,37.52
21.5,80.0,2017,78,37.79
21.5,80.625,2017,78,36.88
22.0,73.125,2017,78,37.49
22.0,73.75,2017,78,36.6
22.0,74.375,2017,78,35.51
22.0,75.0,2017,78,35.96
22.0,75.625,2017,78,36.41
22.0,76.25,2017,78,36.8
22.0,76.875,2017,78,36.49
22.0,77.5,2017,78,34.94
22.0,78.125,2017,78,33.99
22.0,78.75,2017,78,34.17
22.0,79.375,2017,78,35.52
22.0,80.0,2017,78,36.42
22.0,80.625,2017,78,35.6
20.0,73.125,2017,79,38.97
20.0,73.75,2017,79,35.88
20.0,74.375,2017,79,35.74
20.0,75.0,2017,79,35.97
20.0,75.625,2017,79,35.79
20.0,76.25,2017,79,36.0
20.0,76.875,2017,79,36.4
20.0,77.5,2017,79,36.67
20.0,78.125,2017,79,36.89
20.0,78.75,2017,79,36.7
20.0,79.375,2017,79,36.73
20.0,80.0,2017,79,36.87
20.0,80.625,2017,79,36.0
20.5,73.125,2017,79,38.56
20.5,73.75,2017,79,36.19
20.5,74.375,2017,79,35.58
20.5,75.0,2017,79,36.35
20.5,75.625,2017,79,36.18
20.5,76.25,2017,79,36.18
20.5,76.875,2017,79,36.98
20.5,77.5,2017,79,37.12
20.5,78.125,2017,79,37.11
20.5,78.75,2017,79,37.09
20.5,79.375,2017,79,37.0
20.5,80.0,2017,79,36.65
20.5,80.625,2017,79,35.95
21.0,73.125,2017,79,38.7
21.0,73.75,2017,79,37.08
21.0,74.375,2017,79,36.43
21.0,75.0,2017,79,37.41
21.0,75.625,2017,79,37.19
21.0,76.25,2017,79,37.11
21.0,76.875,2017,79,37.42
21.0,77.5,2017,79,37.14
21.0,78.125,2017,79,37.14
21.0,78.75,2017,79,36.93
21.0,79.375,2017,79,36.87
21.0,80.0,2017,79,36.39
21.0,80.625,2017,79,35.95
21.5,73.125,2017,79,39.02
21.5,73.75,2017,79,37.74
21.5,74.375,2017,79,37.08
21.5,75.0,2017,79,37.3
21.5,75.625,2017,79,36.69
21.5,76.25,2017,79,36.59
21.5,76.875,2017,79,36.34
21.5,77.5,2017,79,35.34
21.5,78.125,2017,79,35.7
21.5,78.75,2017,79,35.92
21.5,79.375,2017,79,36.06
21.5,80.0,2017,79,35.98
21.5,80.625,2017,79,35.56
22.0,73.125,2017,79,38.8
22.0,73.75,2017,79,37.88
22.0,74.375,2017,79,36.68
22.0,75.0,2017,79,36.74
22.0,75.625,2017,79,36.76
22.0,76.25,2017,79,36.67
22.0,76.875,2017,79,36.17
22.0,77.5,2017,79,34.78
22.0,78.125,2017,79,33.68
22.0,78.75,2017,79,33.83
22.0,79.375,2017,79,34.23
22.0,80.0,2017,79,34.61
22.0,80.625,2017,79,34.12
20.0,73.125,2017,80,40.02
20.0,73.75,2017,80,37.01
20.0,74.375,2017,80,36.91
20.0,75.0,2017,80,37.02
20.0,75.625,2017,80,36.58
20.0,76.25,2017,80,36.6
