-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day)  
-END HEADER- 
LAT,LON,YEAR,DOY,PRECTOTCORR
20.0,79.375,2018,155,2.91
20.0,80.0,2018,155,4.25
20.0,80.625,2018,155,2.46
20.5,73.125,2018,155,1.19
20.5,73.75,2018,155,0.3
20.5,74.375,2018,155,0.05
20.5,75.0,2018,155,0.06
20.5,75.625,2018,155,0.41
20.5,76.25,2018,155,1.52
20.5,76.875,2018,155,2.93
20.5,77.5,2018,155,6.32
20.5,78.125,2018,155,4.37
20.5,78.75,2018,155,5.94
20.5,79.375,2018,155,7.54
20.5,80.0,2018,155,11.38
20.5,80.625,2018,155,5.94
21.0,73.125,2018,155,0.19
21.0,73.75,2018,155,0.01
21.0,74.375,2018,155,0.0
21.0,75.0,2018,155,0.01
21.0,75.625,2018,155,0.05
21.0,76.25,2018,155,0.29
21.0,76.875,2018,155,1.0
21.0,77.5,2018,155,2.9
21.0,78.125,2018,155,3.06
21.0,78.75,2018,155,5.35
21.0,79.375,2018,155,9.76
21.0,80.0,2018,155,12.4
21.0,80.625,2018,155,6.79
21.5,73.125,2018,155,0.02
21.5,73.75,2018,155,0.0
21.5,74.375,2018,155,0.0
21.5,75.0,2018,155,0.0
21.5,75.625,2018,155,0.0
21.5,76.25,2018,155,0.12
21.5,76.875,2018,155,0.59
21.5,77.5,2018,155,1.7
21.5,78.125,2018,155,1.67
21.5,78.75,2018,155,3.32
21.5,79.375,2018,155,5.19
21.5,80.0,2018,155,5.77
21.5,80.625,2018,155,3.72
22.0,73.125,2018,155,0.01
22.0,73.75,2018,155,0.0
22.0,74.375,2018,155,0.0
22.0,75.0,2018,155,0.0
22.0,75.625,2018,155,0.0
22.0,76.25,2018,155,0.09
22.0,76.875,2018,155,0.4
22.0,77.5,2018,155,0.78
22.0,78.125,2018,155,0.88
22.0,78.75,2018,155,1.11
22.0,79.375,2018,155,1.22
22.0,80.0,2018,155,1.53
22.0,80.625,2018,155,2.15
20.0,73.125,2018,156,2.36
20.0,73.75,2018,156,1.06
20.0,74.375,2018,156,0.57
20.0,75.0,2018,156,1.3
20.0,75.625,2018,156,4.75
20.0,76.25,2018,156,17.82
20.0,76.875,2018,156,24.18
20.0,77.5,2018,156,11.65
20.0,78.125,2018,156,17.38
20.0,78.75,2018,156,7.63
20.0,79.375,2018,156,10.23
20.0,80.0,2018,156,14.03
20.0,80.625,2018,156,11.03
20.5,73.125,2018,156,0.96
20.5,73.75,2018,156,0.46
20.5,74.375,2018,156,0.9
20.5,75.0,2018,156,2.39
20.5,75.625,2018,156,6.06
20.5,76.25,2018,156,22.16
20.5,76.875,2018,156,26.2
20.5,77.5,2018,156,13.11
20.5,78.125,2018,156,15.82
20.5,78.75,2018,156,6.9
20.5,79.375,2018,156,9.02
20.5,80.0,2018,156,10.01
20.5,80.625,2018,156,7.81
21.0,73.125,2018,156,0.43
21.0,73.75,2018,156,0.38
21.0,74.375,2018,156,1.31
21.0,75.0,2018,156,3.74
21.0,75.625,2018,156,8.34
21.0,76.25,2018,156,22.87
21.0,76.875,2018,156,17.33
21.0,77.5,2018,156,8.09
21.0,78.125,2018,156,3.09
21.0,78.75,2018,156,2.68
21.0,79.375,2018,156,3.23
21.0,80.0,2018,156,3.21
21.0,80.625,2018,156,2.54
21.5,73.125,2018,156,0.31
21.5,73.75,2018,156,0.31
21.5,74.375,2018,156,1.2
21.5,75.0,2018,156,3.68
21.5,75.625,2018,156,9.03
21.5,76.25,2018,156,19.48
21.5,76.875,2018,156,13.01
21.5,77.5,2018,156,0.48
21.5,78.125,2018,156,0.49
21.5,78.75,2018,156,0.5
21.5,79.375,2018,156,0.94
21.5,80.0,2018,156,0.9
21.5,80.625,2018,156,0.46
22.0,73.125,2018,156,0.15
22.0,73.75,2018,156,0.15
22.0,74.375,2018,156,0.64
22.0,75.0,2018,156,2.32
22.0,75.625,2018,156,6.95
22.0,76.25,2018,156,12.86
22.0,76.875,2018,156,7.95
22.0,77.5,2018,156,0.27
22.0,78.125,2018,156,0.1
22.0,78.75,2018,156,0.6
22.0,79.375,2018,156,1.34
22.0,80.0,2018,156,1.12
22.0,80.625,2018,156,0.43
20.0,73.125,2018,157,8.55
20.0,73.75,2018,157,13.19
20.0,74.375,2018,157,10.2
20.0,75.0,2018,157,6.21
20.0,75.625,2018,157,4.68
20.0,76.25,2018,157,3.46
20.0,76.875,2018,157,2.74
20.0,77.5,2018,157,4.46
20.0,78.125,2018,157,4.74
20.0,78.75,2018,157,5.1
20.0,79.375,2018,157,3.29
20.0,80.0,2018,157,0.8
20.0,80.625,2018,157,0.71
20.5,73.125,2018,157,5.49
20.5,73.75,2018,157,8.49
20.5,74.375,2018,157,8.08
20.5,75.0,2018,157,8.85
20.5,75.625,2018,157,9.5
20.5,76.25,2018,157,6.15
20.5,76.875,2018,157,7.77
20.5,77.5,2018,157,4.14
20.5,78.125,2018,157,8.09
20.5,78.75,2018,157,5.47
20.5,79.375,2018,157,3.78
20.5,80.0,2018,157,0.99
20.5,80.625,2018,157,0.23
21.0,73.125,2018,157,2.24
21.0,73.75,2018,157,3.6
21.0,74.375,2018,157,5.49
21.0,75.0,2018,157,10.7
21.0,75.625,2018,157,12.91
21.0,76.25,2018,157,7.57
21.0,76.875,2018,157,15.6
21.0,77.5,2018,157,9.43
21.0,78.125,2018,157,17.69
21.0,78.75,2018,157,7.16
21.0,79.375,2018,157,4.03
21.0,80.0,2018,157,1.42
21.0,80.625,2018,157,0.25
21.5,73.125,2018,157,0.75
21.5,73.75,2018,157,1.25
21.5,74.375,2018,157,3.8
21.5,75.0,2018,157,9.59
21.5,75.625,2018,157,10.91
21.5,76.25,2018,157,5.8
21.5,76.875,2018,157,11.03
21.5,77.5,2018,157,12.89
21.5,78.125,2018,157,13.91
21.5,78.75,2018,157,7.32
21.5,79.375,2018,157,4.96
21.5,80.0,2018,157,1.85
21.5,80.625,2018,157,0.49
22.0,73.125,2018,157,0.23
22.0,73.75,2018,157,0.44
22.0,74.375,2018,157,2.04
22.0,75.0,2018,157,4.86
22.0,75.625,2018,157,4.57
22.0,76.25,2018,157,2.45
22.0,76.875,2018,157,5.33
22.0,77.5,2018,157,7.36
22.0,78.125,2018,157,7.56
22.0,78.75,2018,157,5.87
22.0,79.375,2018,157,5.14
22.0,80.0,2018,157,2.01
22.0,80.625,2018,157,0.82
20.0,73.125,2018,158,10.12
20.0,73.75,2018,158,9.74
20.0,74.375,2018,158,3.42
20.0,75.0,2018,158,0.29
20.0,75.625,2018,158,0.67
20.0,76.25,2018,158,2.04
20.0,76.875,2018,158,10.2
20.0,77.5,2018,158,22.88
20.0,78.125,2018,158,18.04
20.0,78.75,2018,158,15.87
20.0,79.375,2018,158,5.43
20.0,80.0,2018,158,4.22
20.0,80.625,2018,158,4.64
20.5,73.125,2018,158,5.6
20.5,73.75,2018,158,5.87
20.5,74.375,2018,158,2.22
20.5,75.0,2018,158,0.4
20.5,75.625,2018,158,0.78
20.5,76.25,2018,158,1.71
20.5,76.875,2018,158,7.84
20.5,77.5,2018,158,22.65
20.5,78.125,2018,158,18.1
20.5,78.75,2018,158,16.52
20.5,79.375,2018,158,6.52
20.5,80.0,2018,158,3.35
20.5,80.625,2018,158,2.19
21.0,73.125,2018,158,1.88
21.0,73.75,2018,158,2.3
21.0,74.375,2018,158,1.27
21.0,75.0,2018,158,1.44
21.0,75.625,2018,158,2.15
21.0,76.25,2018,158,1.57
21.0,76.875,2018,158,3.22
21.0,77.5,2018,158,11.45
21.0,78.125,2018,158,10.56
21.0,78.75,2018,158,10.74
21.0,79.375,2018,158,6.87
21.0,80.0,2018,158,4.04
21.0,80.625,2018,158,1.9
21.5,73.125,2018,158,0.3
21.5,73.75,2018,158,0.74
21.5,74.375,2018,158,1.61
21.5,75.0,2018,158,4.78
21.5,75.625,2018,158,6.62
21.5,76.25,2018,158,2.93
21.5,76.875,2018,158,0.88
21.5,77.5,2018,158,3.64
21.5,78.125,2018,158,3.57
21.5,78.75,2018,158,6.14
21.5,79.375,2018,158,7.73
21.5,80.0,2018,158,5.96
21.5,80.625,2018,158,2.54
22.0,73.125,2018,158,0.02
22.0,73.75,2018,158,0.41
22.0,74.375,2018,158,2.5
22.0,75.0,2018,158,7.92
22.0,75.625,2018,158,10.54
22.0,76.25,2018,158,4.54
22.0,76.875,2018,158,0.59
22.0,77.5,2018,158,1.29
22.0,78.125,2018,158,1.21
22.0,78.75,2018,158,5.04
22.0,79.375,2018,158,9.82
22.0,80.0,2018,158,7.94
22.0,80.625,2018,158,3.12
20.0,73.125,2018,159,5.35
20.0,73.75,2018,159,2.19
20.0,74.375,2018,159,0.42
20.0,75.0,2018,159,0.5
20.0,75.625,2018,159,3.48
20.0,76.25,2018,159,10.33
20.0,76.875,2018,159,15.85
20.0,77.5,2018,159,14.44
20.0,78.125,2018,159,13.9
20.0,78.75,2018,159,9.86
20.0,79.375,2018,159,7.97
20.0,80.0,2018,159,7.99
20.0,80.625,2018,159,4.01
20.5,73.125,2018,159,1.27
20.5,73.75,2018,159,0.38
20.5,74.375,2018,159,0.06
20.5,75.0,2018,159,0.17
20.5,75.625,2018,159,1.76
20.5,76.25,2018,159,6.96
20.5,76.875,2018,159,13.47
20.5,77.5,2018,159,16.84
20.5,78.125,2018,159,14.83
20.5,78.75,2018,159,10.59
20.5,79.375,2018,159,6.07
20.5,80.0,2018,159,5.72
20.5,80.625,2018,159,3.3
21.0,73.125,2018,159,0.14
21.0,73.75,2018,159,0.01
21.0,74.375,2018,159,0.0
21.0,75.0,2018,159,0.06
21.0,75.625,2018,159,0.73
21.0,76.25,2018,159,3.63
21.0,76.875,2018,159,7.57
21.0,77.5,2018,159,10.97
21.0,78.125,2018,159,9.86
21.0,78.75,2018,159,8.3
21.0,79.375,2018,159,7.01
21.0,80.0,2018,159,4.96
21.0,80.625,2018,159,2.22
21.5,73.125,2018,159,0.0
21.5,73.75,2018,159,0.0
21.5,74.375,2018,159,0.0
21.5,75.0,2018,159,0.02
21.5,75.625,2018,159,0.21
21.5,76.25,2018,159,1.42
21.5,76.875,2018,159,3.39
21.5,77.5,2018,159,5.87
21.5,78.125,2018,159,5.1
21.5,78.75,2018,159,8.42
21.5,79.375,2018,159,11.38
21.5,80.0,2018,159,6.99
21.5,80.625,2018,159,2.69
22.0,73.125,2018,159,0.0
22.0,73.75,2018,159,0.0
22.0,74.375,2018,159,0.0
22.0,75.0,2018,159,0.0
22.0,75.625,2018,159,0.03
22.0,76.25,2018,159,0.36
22.0,76.875,2018,159,1.25
22.0,77.5,2018,159,4.32
22.0,78.125,2018,159,2.96
22.0,78.75,2018,159,9.26
22.0,79.375,2018,159,14.03
22.0,80.0,2018,159,10.73
22.0,80.625,2018,159,7.02
20.0,73.125,2018,160,10.44
20.0,73.75,2018,160,3.5
20.0,74.375,2018,160,0.56
20.0,75.0,2018,160,0.12
20.0,75.625,2018,160,1.09
20.0,76.25,2018,160,4.46
20.0,76.875,2018,160,7.85
20.0,77.5,2018,160,14.58
20.0,78.125,2018,160,11.14
20.0,78.75,2018,160,13.59
20.0,79.375,2018,160,13.39
20.0,80.0,2018,160,9.39
20.0,80.625,2018,160,4.26
20.5,73.125,2018,160,2.79
20.5,73.75,2018,160,0.75
20.5,74.375,2018,160,0.13
20.5,75.0,2018,160,0.04
20.5,75.625,2018,160,0.77
20.5,76.25,2018,160,3.47
20.5,76.875,2018,160,5.24
20.5,77.5,2018,160,6.87
20.5,78.125,2018,160,8.25
20.5,78.75,2018,160,13.34
20.5,79.375,2018,160,18.7
20.5,80.0,2018,160,12.49
20.5,80.625,2018,160,4.92
21.0,73.125,2018,160,0.4
21.0,73.75,2018,160,0.05
21.0,74.375,2018,160,0.01
21.0,75.0,2018,160,0.03
21.0,75.625,2018,160,0.8
21.0,76.25,2018,160,3.45
21.0,76.875,2018,160,4.98
21.0,77.5,2018,160,4.61
21.0,78.125,2018,160,5.87
21.0,78.75,2018,160,12.21
21.0,79.375,2018,160,20.68
21.0,80.0,2018,160,15.84
21.0,80.625,2018,160,7.18
21.5,73.125,2018,160,0.02
21.5,73.75,2018,160,0.0
21.5,74.375,2018,160,0.0
21.5,75.0,2018,160,0.06
21.5,75.625,2018,160,0.71
21.5,76.25,2018,160,2.96
21.5,76.875,2018,160,4.58
21.5,77.5,2018,160,4.84
21.5,78.125,2018,160,4.83
21.5,78.75,2018,160,10.51
21.5,79.375,2018,160,20.13
21.5,80.0,2018,160,20.29
21.5,80.625,2018,160,14.21
22.0,73.125,2018,160,0.0
22.0,73.75,2018,160,0.0
22.0,74.375,2018,160,0.01
22.0,75.0,2018,160,0.1
22.0,75.625,2018,160,0.47
22.0,76.25,2018,160,2.44
22.0,76.875,2018,160,5.15
22.0,77.5,2018,160,7.93
22.0,78.125,2018,160,6.44
22.0,78.75,2018,160,13.55
22.0,79.375,2018,160,21.63
22.0,80.0,2018,160,23.92
22.0,80.625,2018,160,21.63
20.0,73.125,2018,161,6.0
20.0,73.75,2018,161,2.69
20.0,74.375,2018,161,0.62
20.0,75.0,2018,161,0.77
20.0,75.625,2018,161,4.65
20.0,76.25,2018,161,15.21
20.0,76.875,2018,161,31.45
20.0,77.5,2018,161,39.24
20.0,78.125,2018,161,35.24
20.0,78.75,2018,161,29.16
20.0,79.375,2018,161,17.17
20.0,80.0,2018,161,11.71
20.0,80.625,2018,161,7.32
20.5,73.125,2018,161,1.51
20.5,73.75,2018,161,0.54
20.5,74.375,2018,161,0.14
20.5,75.0,2018,161,0.34
20.5,75.625,2018,161,2.05
20.5,76.25,2018,161,8.53
20.5,76.875,2018,161,24.99
20.5,77.5,2018,161,47.33
20.5,78.125,2018,161,37.44
20.5,78.75,2018,161,41.83
20.5,79.375,2018,161,28.28
20.5,80.0,2018,161,15.91
20.5,80.625,2018,161,8.07
21.0,73.125,2018,161,0.19
21.0,73.75,2018,161,0.04
21.0,74.375,2018,161,0.02
21.0,75.0,2018,161,0.14
21.0,75.625,2018,161,1.08
21.0,76.25,2018,161,6.06
21.0,76.875,2018,161,18.7
21.0,77.5,2018,161,42.36
21.0,78.125,2018,161,35.52
21.0,78.75,2018,161,48.61
21.0,79.375,2018,161,38.26
21.0,80.0,2018,161,18.95
21.0,80.625,2018,161,8.96
21.5,73.125,2018,161,0.01
21.5,73.75,2018,161,0.0
21.5,74.375,2018,161,0.01
21.5,75.0,2018,161,0.09
21.5,75.625,2018,161,1.07
21.5,76.25,2018,161,5.87
21.5,76.875,2018,161,14.31
21.5,77.5,2018,161,30.54
21.5,78.125,2018,161,27.55
21.5,78.75,2018,161,42.44
21.5,79.375,2018,161,34.44
21.5,80.0,2018,161,15.91
21.5,80.625,2018,161,9.15
22.0,73.125,2018,161,0.0
22.0,73.75,2018,161,0.0
22.0,74.375,2018,161,0.01
22.0,75.0,2018,161,0.21
22.0,75.625,2018,161,2.12
22.0,76.25,2018,161,7.12
22.0,76.875,2018,161,12.75
22.0,77.5,2018,161,21.45
22.0,78.125,2018,161,20.07
22.0,78.75,2018,161,28.36
22.0,79.375,2018,161,19.95
22.0,80.0,2018,161,8.61
22.0,80.625,2018,161,7.81
20.0,73.125,2018,162,1.47
20.0,73.75,2018,162,0.82
20.0,74.375,2018,162,0.31
20.0,75.0,2018,162,0.59
20.0,75.625,2018,162,1.89
20.0,76.25,2018,162,3.02
20.0,76.875,2018,162,3.96
20.0,77.5,2018,162,11.14
20.0,78.125,2018,162,10.41
20.0,78.75,2018,162,19.01
20.0,79.375,2018,162,18.67
20.0,80.0,2018,162,15.07
20.0,80.625,2018,162,13.89
20.5,73.125,2018,162,0.34
20.5,73.75,2018,162,0.15
20.5,74.375,2018,162,0.06
20.5,75.0,2018,162,0.25
20.5,75.625,2018,162,1.01
20.5,76.25,2018,162,2.0
20.5,76.875,2018,162,2.9
20.5,77.5,2018,162,6.33
20.5,78.125,2018,162,7.4
20.5,78.75,2018,162,13.78
20.5,79.375,2018,162,15.54
20.5,80.0,2018,162,12.5
20.5,80.625,2018,162,12.61
21.0,73.125,2018,162,0.03
21.0,73.75,2018,162,0.01
21.0,74.375,2018,162,0.04
21.0,75.0,2018,162,0.16
21.0,75.625,2018,162,0.53
21.0,76.25,2018,162,1.1
21.0,76.875,2018,162,2.08
21.0,77.5,2018,162,3.47
21.0,78.125,2018,162,4.35
21.0,78.75,2018,162,9.28
21.0,79.375,2018,162,13.32
21.0,80.0,2018,162,11.44
21.0,80.625,2018,162,11.61
21.5,73.125,2018,162,0.0
21.5,73.75,2018,162,0.05
21.5,74.375,2018,162,0.28
21.5,75.0,2018,162,0.49
21.5,75.625,2018,162,0.55
21.5,76.25,2018,162,1.02
21.5,76.875,2018,162,2.47
21.5,77.5,2018,162,4.24
21.5,78.125,2018,162,3.91
21.5,78.75,2018,162,8.04
21.5,79.375,2018,162,12.28
21.5,80.0,2018,162,11.98
21.5,80.625,2018,162,11.66
22.0,73.125,2018,162,0.0
22.0,73.75,2018,162,0.17
22.0,74.375,2018,162,0.83
22.0,75.0,2018,162,1.37
22.0,75.625,2018,162,1.09
22.0,76.25,2018,162,1.64
22.0,76.875,2018,162,4.38
22.0,77.5,2018,162,8.42
22.0,78.125,2018,162,6.51
22.0,78.75,2018,162,10.41
22.0,79.375,2018,162,12.67
22.0,80.0,2018,162,12.31
22.0,80.625,2018,162,11.43
20.0,73.125,2018,163,0.26
20.0,73.75,2018,163,0.08
20.0,74.375,2018,163,0.02
20.0,75.0,2018,163,0.02
20.0,75.625,2018,163,0.02
20.0,76.25,2018,163,0.01
20.0,76.875,2018,163,0.08
20.0,77.5,2018,163,0.39
20.0,78.125,2018,163,0.38
20.0,78.75,2018,163,0.47
20.0,79.375,2018,163,0.47
20.0,80.0,2018,163,2.18
20.0,80.625,2018,163,6.44
20.5,73.125,2018,163,0.05
20.5,73.75,2018,163,0.01
20.5,74.375,2018,163,0.0
20.5,75.0,2018,163,0.01
20.5,75.625,2018,163,0.01
20.5,76.25,2018,163,0.0
20.5,76.875,2018,163,0.02
20.5,77.5,2018,163,0.19
20.5,78.125,2018,163,0.21
20.5,78.75,2018,163,0.32
20.5,79.375,2018,163,0.51
20.5,80.0,2018,163,2.49
20.5,80.625,2018,163,7.45
21.0,73.125,2018,163,0.01
21.0,73.75,2018,163,0.0
21.0,74.375,2018,163,0.01
21.0,75.0,2018,163,0.02
21.0,75.625,2018,163,0.01
21.0,76.25,2018,163,0.01
21.0,76.875,2018,163,0.03
21.0,77.5,2018,163,0.13
21.0,78.125,2018,163,0.12
21.0,78.75,2018,163,0.36
21.0,79.375,2018,163,0.83
21.0,80.0,2018,163,3.06
21.0,80.625,2018,163,8.57
21.5,73.125,2018,163,0.0
21.5,73.75,2018,163,0.01
21.5,74.375,2018,163,0.07
21.5,75.0,2018,163,0.12
21.5,75.625,2018,163,0.07
21.5,76.25,2018,163,0.09
21.5,76.875,2018,163,0.24
21.5,77.5,2018,163,0.43
21.5,78.125,2018,163,0.35
21.5,78.75,2018,163,0.72
21.5,79.375,2018,163,1.45
21.5,80.0,2018,163,3.61
21.5,80.625,2018,163,8.2
22.0,73.125,2018,163,0.0
22.0,73.75,2018,163,0.04
22.0,74.375,2018,163,0.21
22.0,75.0,2018,163,0.37
22.0,75.625,2018,163,0.24
22.0,76.25,2018,163,0.3
22.0,76.875,2018,163,0.92
22.0,77.5,2018,163,1.55
22.0,78.125,2018,163,1.25
22.0,78.75,2018,163,1.7
22.0,79.375,2018,163,2.2
22.0,80.0,2018,163,3.7
22.0,80.625,2018,163,6.25
20.0,73.125,2018,164,0.23
20.0,73.75,2018,164,0.03
20.0,74.375,2018,164,0.0
20.0,75.0,2018,164,0.0
20.0,75.625,2018,164,0.0
20.0,76.25,2018,164,0.0
20.0,76.875,2018,164,0.0
20.0,77.5,2018,164,0.0
20.0,78.125,2018,164,0.0
20.0,78.75,2018,164,0.0
20.0,79.375,2018,164,0.0
20.0,80.0,2018,164,0.02
20.0,80.625,2018,164,0.03
20.5,73.125,2018,164,0.05
20.5,73.75,2018,164,0.01
20.5,74.375,2018,164,0.0
20.5,75.0,2018,164,0.0
20.5,75.625,2018,164,0.0
20.5,76.25,2018,164,0.0
20.5,76.875,2018,164,0.0
20.5,77.5,2018,164,0.0
20.5,78.125,2018,164,0.0
20.5,78.75,2018,164,0.0
20.5,79.375,2018,164,0.01
20.5,80.0,2018,164,0.05
20.5,80.625,2018,164,0.08
21.0,73.125,2018,164,0.04
21.0,73.75,2018,164,0.02
21.0,74.375,2018,164,0.0
21.0,75.0,2018,164,0.0
21.0,75.625,2018,164,0.0
21.0,76.25,2018,164,0.0
21.0,76.875,2018,164,0.0
21.0,77.5,2018,164,0.0
21.0,78.125,2018,164,0.0
21.0,78.75,2018,164,0.0
21.0,79.375,2018,164,0.01
21.0,80.0,2018,164,0.13
21.0,80.625,2018,164,0.3
21.5,73.125,2018,164,0.04
21.5,73.75,2018,164,0.02
21.5,74.375,2018,164,0.0
21.5,75.0,2018,164,0.0
21.5,75.625,2018,164,0.0
21.5,76.25,2018,164,0.0
21.5,76.875,2018,164,0.0
21.5,77.5,2018,164,0.0
21.5,78.125,2018,164,0.0
21.5,78.75,2018,164,0.0
21.5,79.375,2018,164,0.01
21.5,80.0,2018,164,0.25
21.5,80.625,2018,164,0.73
22.0,73.125,2018,164,0.02
22.0,73.75,2018,164,0.0
22.0,74.375,2018,164,0.0
22.0,75.0,2018,164,0.0
22.0,75.625,2018,164,0.0
22.0,76.25,2018,164,0.0
22.0,76.875,2018,164,0.0
22.0,77.5,2018,164,0.0
22.0,78.125,2018,164,0.0
22.0,78.75,2018,164,0.0
22.0,79.375,2018,164,0.01
22.0,80.0,2018,164,0.35
22.0,80.625,2018,164,1.1
20.0,73.125,2018,165,0.38
20.0,73.75,2018,165,0.13
20.0,74.375,2018,165,0.01
20.0,75.0,2018,165,0.0
20.0,75.625,2018,165,0.0
20.0,76.25,2018,165,0.0
20.0,76.875,2018,165,0.0
20.0,77.5,2018,165,0.0
20.0,78.125,2018,165,0.0
20.0,78.75,2018,165,0.0
20.0,79.375,2018,165,0.0
20.0,80.0,2018,165,0.0
20.0,80.625,2018,165,0.0
20.5,73.125,2018,165,0.12
20.5,73.75,2018,165,0.03
20.5,74.375,2018,165,0.0
20.5,75.0,2018,165,0.0
20.5,75.625,2018,165,0.0
20.5,76.25,2018,165,0.0
20.5,76.875,2018,165,0.0
20.5,77.5,2018,165,0.0
20.5,78.125,2018,165,0.0
20.5,78.75,2018,165,0.0
20.5,79.375,2018,165,0.0
20.5,80.0,2018,165,0.0
20.5,80.625,2018,165,0.0
21.0,73.125,2018,165,0.02
21.0,73.75,2018,165,0.01
21.0,74.375,2018,165,0.0
21.0,75.0,2018,165,0.0
21.0,75.625,2018,165,0.0
21.0,76.25,2018,165,0.0
21.0,76.875,2018,165,0.0
21.0,77.5,2018,165,0.0
21.0,78.125,2018,165,0.0
21.0,78.75,2018,165,0.0
21.0,79.375,2018,165,0.0
21.0,80.0,2018,165,0.0
21.0,80.625,2018,165,0.0
21.5,73.125,2018,165,0.01
21.5,73.75,2018,165,0.0
21.5,74.375,2018,165,0.0
21.5,75.0,2018,165,0.0
21.5,75.625,2018,165,0.0
21.5,76.25,2018,165,0.0
21.5,76.875,2018,165,0.0
21.5,77.5,2018,165,0.0
21.5,78.125,2018,165,0.0
21.5,78.75,2018,165,0.0
21.5,79.375,2018,165,0.0
21.5,80.0,2018,165,0.0
21.5,80.625,2018,165,0.0
22.0,73.125,2018,165,0.01
22.0,73.75,2018,165,0.0
22.0,74.375,2018,165,0.0
22.0,75.0,2018,165,0.0
22.0,75.625,2018,165,0.0
22.0,76.25,2018,165,0.0
22.0,76.875,2018,165,0.0
22.0,77.5,2018,165,0.0
22.0,78.125,2018,165,0.0
22.0,78.75,2018,165,0.0
22.0,79.375,2018,165,0.0
22.0,80.0,2018,165,0.0
22.0,80.625,2018,165,0.02
20.0,73.125,2018,166,3.52
20.0,73.75,2018,166,1.43
20.0,74.375,2018,166,0.48
20.0,75.0,2018,166,0.86
20.0,75.625,2018,166,0.86
20.0,76.25,2018,166,0.42
20.0,76.875,2018,166,0.84
20.0,77.5,2018,166,1.86
20.0,78.125,2018,166,1.52
20.0,78.75,2018,166,1.22
20.0,79.375,2018,166,0.2
20.0,80.0,2018,166,0.02
20.0,80.625,2018,166,0.01
20.5,73.125,2018,166,1.26
20.5,73.75,2018,166,0.45
20.5,74.375,2018,166,0.26
20.5,75.0,2018,166,0.56
20.5,75.625,2018,166,0.55
20.5,76.25,2018,166,0.28
20.5,76.875,2018,166,0.62
20.5,77.5,2018,166,1.62
20.5,78.125,2018,166,1.42
20.5,78.75,2018,166,1.04
20.5,79.375,2018,166,0.16
20.5,80.0,2018,166,0.02
20.5,80.625,2018,166,0.01
21.0,73.125,2018,166,0.26
21.0,73.75,2018,166,0.07
21.0,74.375,2018,166,0.07
21.0,75.0,2018,166,0.18
21.0,75.625,2018,166,0.17
21.0,76.25,2018,166,0.08
21.0,76.875,2018,166,0.21
21.0,77.5,2018,166,0.64
21.0,78.125,2018,166,0.66
21.0,78.75,2018,166,0.39
21.0,79.375,2018,166,0.05
21.0,80.0,2018,166,0.01
21.0,80.625,2018,166,0.0
21.5,73.125,2018,166,0.01
21.5,73.75,2018,166,0.0
21.5,74.375,2018,166,0.01
21.5,75.0,2018,166,0.02
21.5,75.625,2018,166,0.02
21.5,76.25,2018,166,0.01
21.5,76.875,2018,166,0.03
21.5,77.5,2018,166,0.1
21.5,78.125,2018,166,0.14
21.5,78.75,2018,166,0.06
21.5,79.375,2018,166,0.01
21.5,80.0,2018,166,0.0
21.5,80.625,2018,166,0.0
22.0,73.125,2018,166,0.0
22.0,73.75,2018,166,0.0
22.0,74.375,2018,166,0.0
22.0,75.0,2018,166,0.0
22.0,75.625,2018,166,0.0
22.0,76.25,2018,166,0.0
22.0,76.875,2018,166,0.0
22.0,77.5,2018,166,0.01
22.0,78.125,2018,166,0.01
22.0,78.75,2018,166,0.0
22.0,79.375,2018,166,0.0
22.0,80.0,2018,166,0.0
22.0,80.625,2018,166,0.0
20.0,73.125,2018,167,14.4
20.0,73.75,2018,167,8.21
20.0,74.375,2018,167,1.68
20.0,75.0,2018,167,0.33
20.0,75.625,2018,167,0.08
20.0,76.25,2018,167,0.02
20.0,76.875,2018,167,0.06
20.0,77.5,2018,167,0.15
20.0,78.125,2018,167,0.09
20.0,78.75,2018,167,0.13
20.0,79.375,2018,167,0.06
20.0,80.0,2018,167,0.03
20.0,80.625,2018,167,0.03
20.5,73.125,2018,167,7.51
20.5,73.75,2018,167,3.98
20.5,74.375,2018,167,0.91
20.5,75.0,2018,167,0.17
20.5,75.625,2018,167,0.06
20.5,76.25,2018,167,0.03
20.5,76.875,2018,167,0.12
20.5,77.5,2018,167,0.31
20.5,78.125,2018,167,0.23
20.5,78.75,2018,167,0.26
20.5,79.375,2018,167,0.1
20.5,80.0,2018,167,0.05
20.5,80.625,2018,167,0.03
21.0,73.125,2018,167,3.01
21.0,73.75,2018,167,1.64
21.0,74.375,2018,167,0.39
21.0,75.0,2018,167,0.06
21.0,75.625,2018,167,0.03
21.0,76.25,2018,167,0.02
21.0,76.875,2018,167,0.08
21.0,77.5,2018,167,0.23
21.0,78.125,2018,167,0.21
21.0,78.75,2018,167,0.18
21.0,79.375,2018,167,0.06
21.0,80.0,2018,167,0.04
21.0,80.625,2018,167,0.02
21.5,73.125,2018,167,1.43
