-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C)  
-END HEADER- 
LAT,LON,YEAR,DOY,T2M_MIN
21.5,73.75,2019,216,24.96
21.5,74.375,2019,216,24.61
21.5,75.0,2019,216,24.61
21.5,75.625,2019,216,24.16
21.5,76.25,2019,216,24.16
21.5,76.875,2019,216,23.91
21.5,77.5,2019,216,23.41
21.5,78.125,2019,216,23.63
21.5,78.75,2019,216,23.92
21.5,79.375,2019,216,24.43
21.5,80.0,2019,216,24.47
21.5,80.625,2019,216,23.92
22.0,73.125,2019,216,25.77
22.0,73.75,2019,216,24.99
22.0,74.375,2019,216,24.47
22.0,75.0,2019,216,24.44
22.0,75.625,2019,216,24.41
22.0,76.25,2019,216,24.55
22.0,76.875,2019,216,24.42
22.0,77.5,2019,216,23.61
22.0,78.125,2019,216,23.06
22.0,78.75,2019,216,22.89
22.0,79.375,2019,216,23.35
22.0,80.0,2019,216,23.93
22.0,80.625,2019,216,23.64
20.0,73.125,2019,217,24.87
20.0,73.75,2019,217,22.76
20.0,74.375,2019,217,22.71
20.0,75.0,2019,217,22.76
20.0,75.625,2019,217,22.61
20.0,76.25,2019,217,22.64
20.0,76.875,2019,217,22.81
20.0,77.5,2019,217,23.12
20.0,78.125,2019,217,23.67
20.0,78.75,2019,217,23.95
20.0,79.375,2019,217,24.31
20.0,80.0,2019,217,23.51
20.0,80.625,2019,217,22.35
20.5,73.125,2019,217,25.24
20.5,73.75,2019,217,22.98
20.5,74.375,2019,217,22.69
20.5,75.0,2019,217,23.01
20.5,75.625,2019,217,23.01
20.5,76.25,2019,217,23.0
20.5,76.875,2019,217,23.28
20.5,77.5,2019,217,23.47
20.5,78.125,2019,217,23.87
20.5,78.75,2019,217,24.22
20.5,79.375,2019,217,24.53
20.5,80.0,2019,217,23.8
20.5,80.625,2019,217,22.97
21.0,73.125,2019,217,25.45
21.0,73.75,2019,217,23.99
21.0,74.375,2019,217,23.17
21.0,75.0,2019,217,23.7
21.0,75.625,2019,217,23.67
21.0,76.25,2019,217,23.78
21.0,76.875,2019,217,23.83
21.0,77.5,2019,217,23.73
21.0,78.125,2019,217,24.12
21.0,78.75,2019,217,24.28
21.0,79.375,2019,217,24.7
21.0,80.0,2019,217,24.03
21.0,80.625,2019,217,23.39
21.5,73.125,2019,217,25.38
21.5,73.75,2019,217,24.25
21.5,74.375,2019,217,23.48
21.5,75.0,2019,217,23.73
21.5,75.625,2019,217,23.48
21.5,76.25,2019,217,23.65
21.5,76.875,2019,217,23.5
21.5,77.5,2019,217,23.0
21.5,78.125,2019,217,23.62
21.5,78.75,2019,217,24.22
21.5,79.375,2019,217,24.83
21.5,80.0,2019,217,24.08
21.5,80.625,2019,217,23.22
22.0,73.125,2019,217,25.4
22.0,73.75,2019,217,24.36
22.0,74.375,2019,217,23.4
22.0,75.0,2019,217,23.51
22.0,75.625,2019,217,23.72
22.0,76.25,2019,217,23.86
22.0,76.875,2019,217,23.76
22.0,77.5,2019,217,23.0
22.0,78.125,2019,217,23.18
22.0,78.75,2019,217,23.38
22.0,79.375,2019,217,23.74
22.0,80.0,2019,217,23.64
22.0,80.625,2019,217,22.77
20.0,73.125,2019,218,24.81
20.0,73.75,2019,218,22.68
20.0,74.375,2019,218,22.64
20.0,75.0,2019,218,22.78
20.0,75.625,2019,218,22.54
20.0,76.25,2019,218,22.65
20.0,76.875,2019,218,22.89
20.0,77.5,2019,218,23.07
20.0,78.125,2019,218,23.42
20.0,78.75,2019,218,23.88
20.0,79.375,2019,218,24.36
20.0,80.0,2019,218,24.47
20.0,80.625,2019,218,23.94
20.5,73.125,2019,218,25.1
20.5,73.75,2019,218,22.91
20.5,74.375,2019,218,22.62
20.5,75.0,2019,218,23.04
20.5,75.625,2019,218,22.7
20.5,76.25,2019,218,22.76
20.5,76.875,2019,218,23.2
20.5,77.5,2019,218,23.32
20.5,78.125,2019,218,23.53
20.5,78.75,2019,218,23.99
20.5,79.375,2019,218,24.34
20.5,80.0,2019,218,24.42
20.5,80.625,2019,218,24.22
21.0,73.125,2019,218,25.52
21.0,73.75,2019,218,23.98
21.0,74.375,2019,218,23.41
21.0,75.0,2019,218,23.91
21.0,75.625,2019,218,23.53
21.0,76.25,2019,218,23.47
21.0,76.875,2019,218,23.51
21.0,77.5,2019,218,23.4
21.0,78.125,2019,218,23.66
21.0,78.75,2019,218,23.91
21.0,79.375,2019,218,24.36
21.0,80.0,2019,218,24.35
21.0,80.625,2019,218,24.35
21.5,73.125,2019,218,25.47
21.5,73.75,2019,218,24.52
21.5,74.375,2019,218,23.82
21.5,75.0,2019,218,23.92
21.5,75.625,2019,218,23.64
21.5,76.25,2019,218,23.69
21.5,76.875,2019,218,23.41
21.5,77.5,2019,218,22.78
21.5,78.125,2019,218,22.94
21.5,78.75,2019,218,23.3
21.5,79.375,2019,218,24.08
21.5,80.0,2019,218,24.33
21.5,80.625,2019,218,24.21
22.0,73.125,2019,218,25.34
22.0,73.75,2019,218,24.51
22.0,74.375,2019,218,23.74
22.0,75.0,2019,218,23.84
22.0,75.625,2019,218,24.03
22.0,76.25,2019,218,24.17
22.0,76.875,2019,218,23.99
22.0,77.5,2019,218,23.03
22.0,78.125,2019,218,22.5
22.0,78.75,2019,218,22.54
22.0,79.375,2019,218,23.24
22.0,80.0,2019,218,23.86
22.0,80.625,2019,218,23.58
20.0,73.125,2019,219,24.79
20.0,73.75,2019,219,22.66
20.0,74.375,2019,219,22.62
20.0,75.0,2019,219,22.83
20.0,75.625,2019,219,22.62
20.0,76.25,2019,219,22.73
20.0,76.875,2019,219,22.87
20.0,77.5,2019,219,23.28
20.0,78.125,2019,219,23.59
20.0,78.75,2019,219,23.98
20.0,79.375,2019,219,24.37
20.0,80.0,2019,219,24.39
20.0,80.625,2019,219,23.71
20.5,73.125,2019,219,25.11
20.5,73.75,2019,219,22.86
20.5,74.375,2019,219,22.55
20.5,75.0,2019,219,23.04
20.5,75.625,2019,219,22.81
20.5,76.25,2019,219,22.81
20.5,76.875,2019,219,23.25
20.5,77.5,2019,219,23.45
20.5,78.125,2019,219,23.67
20.5,78.75,2019,219,24.03
20.5,79.375,2019,219,24.4
20.5,80.0,2019,219,24.26
20.5,80.625,2019,219,23.88
21.0,73.125,2019,219,25.48
21.0,73.75,2019,219,23.91
21.0,74.375,2019,219,23.3
21.0,75.0,2019,219,23.84
21.0,75.625,2019,219,23.55
21.0,76.25,2019,219,23.51
21.0,76.875,2019,219,23.45
21.0,77.5,2019,219,23.44
21.0,78.125,2019,219,23.9
21.0,78.75,2019,219,24.03
21.0,79.375,2019,219,24.34
21.0,80.0,2019,219,24.13
21.0,80.625,2019,219,23.85
21.5,73.125,2019,219,25.52
21.5,73.75,2019,219,24.47
21.5,74.375,2019,219,23.75
21.5,75.0,2019,219,23.84
21.5,75.625,2019,219,23.5
21.5,76.25,2019,219,23.65
21.5,76.875,2019,219,23.39
21.5,77.5,2019,219,22.85
21.5,78.125,2019,219,22.79
21.5,78.75,2019,219,23.13
21.5,79.375,2019,219,23.68
21.5,80.0,2019,219,23.85
21.5,80.625,2019,219,23.73
22.0,73.125,2019,219,25.4
22.0,73.75,2019,219,24.48
22.0,74.375,2019,219,23.62
22.0,75.0,2019,219,23.67
22.0,75.625,2019,219,23.83
22.0,76.25,2019,219,23.98
22.0,76.875,2019,219,23.92
22.0,77.5,2019,219,23.06
22.0,78.125,2019,219,22.09
22.0,78.75,2019,219,21.85
22.0,79.375,2019,219,22.51
22.0,80.0,2019,219,23.43
22.0,80.625,2019,219,23.56
20.0,73.125,2019,220,24.9
20.0,73.75,2019,220,22.58
20.0,74.375,2019,220,22.62
20.0,75.0,2019,220,22.94
20.0,75.625,2019,220,22.66
20.0,76.25,2019,220,22.58
20.0,76.875,2019,220,22.78
20.0,77.5,2019,220,23.21
20.0,78.125,2019,220,23.49
20.0,78.75,2019,220,23.8
20.0,79.375,2019,220,24.07
20.0,80.0,2019,220,23.89
20.0,80.625,2019,220,23.03
20.5,73.125,2019,220,25.25
20.5,73.75,2019,220,22.87
20.5,74.375,2019,220,22.62
20.5,75.0,2019,220,23.21
20.5,75.625,2019,220,22.83
20.5,76.25,2019,220,22.78
20.5,76.875,2019,220,23.03
20.5,77.5,2019,220,23.08
20.5,78.125,2019,220,23.49
20.5,78.75,2019,220,23.8
20.5,79.375,2019,220,23.96
20.5,80.0,2019,220,23.78
20.5,80.625,2019,220,23.12
21.0,73.125,2019,220,25.65
21.0,73.75,2019,220,24.03
21.0,74.375,2019,220,23.42
21.0,75.0,2019,220,23.99
21.0,75.625,2019,220,23.55
21.0,76.25,2019,220,23.44
21.0,76.875,2019,220,23.25
21.0,77.5,2019,220,22.92
21.0,78.125,2019,220,23.13
21.0,78.75,2019,220,23.39
21.0,79.375,2019,220,23.68
21.0,80.0,2019,220,23.4
21.0,80.625,2019,220,23.12
21.5,73.125,2019,220,25.61
21.5,73.75,2019,220,24.65
21.5,74.375,2019,220,23.91
21.5,75.0,2019,220,23.91
21.5,75.625,2019,220,23.55
21.5,76.25,2019,220,23.36
21.5,76.875,2019,220,22.82
21.5,77.5,2019,220,22.04
21.5,78.125,2019,220,22.42
21.5,78.75,2019,220,22.75
21.5,79.375,2019,220,22.76
21.5,80.0,2019,220,22.81
21.5,80.625,2019,220,22.66
22.0,73.125,2019,220,25.57
22.0,73.75,2019,220,24.68
22.0,74.375,2019,220,23.83
22.0,75.0,2019,220,23.82
22.0,75.625,2019,220,23.91
22.0,76.25,2019,220,23.92
22.0,76.875,2019,220,23.58
22.0,77.5,2019,220,22.78
22.0,78.125,2019,220,22.24
22.0,78.75,2019,220,21.66
22.0,79.375,2019,220,21.79
22.0,80.0,2019,220,22.07
22.0,80.625,2019,220,22.25
20.0,73.125,2019,221,24.71
20.0,73.75,2019,221,22.44
20.0,74.375,2019,221,22.42
20.0,75.0,2019,221,22.52
20.0,75.625,2019,221,22.32
20.0,76.25,2019,221,22.41
20.0,76.875,2019,221,22.55
20.0,77.5,2019,221,22.89
20.0,78.125,2019,221,23.29
20.0,78.75,2019,221,23.51
20.0,79.375,2019,221,23.72
20.0,80.0,2019,221,23.59
20.0,80.625,2019,221,22.77
20.5,73.125,2019,221,25.05
20.5,73.75,2019,221,22.7
20.5,74.375,2019,221,22.59
20.5,75.0,2019,221,23.02
20.5,75.625,2019,221,22.74
20.5,76.25,2019,221,22.74
20.5,76.875,2019,221,22.86
20.5,77.5,2019,221,22.84
20.5,78.125,2019,221,23.25
20.5,78.75,2019,221,23.45
20.5,79.375,2019,221,23.53
20.5,80.0,2019,221,23.32
20.5,80.625,2019,221,22.85
21.0,73.125,2019,221,25.43
21.0,73.75,2019,221,23.53
21.0,74.375,2019,221,22.92
21.0,75.0,2019,221,23.57
21.0,75.625,2019,221,23.3
21.0,76.25,2019,221,23.42
21.0,76.875,2019,221,23.19
21.0,77.5,2019,221,22.8
21.0,78.125,2019,221,22.87
21.0,78.75,2019,221,22.89
21.0,79.375,2019,221,23.11
21.0,80.0,2019,221,23.08
21.0,80.625,2019,221,22.8
21.5,73.125,2019,221,25.46
21.5,73.75,2019,221,24.14
21.5,74.375,2019,221,23.16
21.5,75.0,2019,221,23.0
21.5,75.625,2019,221,22.64
21.5,76.25,2019,221,22.93
21.5,76.875,2019,221,22.79
21.5,77.5,2019,221,21.95
21.5,78.125,2019,221,22.15
21.5,78.75,2019,221,22.21
21.5,79.375,2019,221,22.55
21.5,80.0,2019,221,22.62
21.5,80.625,2019,221,22.31
22.0,73.125,2019,221,25.49
22.0,73.75,2019,221,24.29
22.0,74.375,2019,221,23.08
22.0,75.0,2019,221,22.82
22.0,75.625,2019,221,22.69
22.0,76.25,2019,221,22.89
22.0,76.875,2019,221,22.96
22.0,77.5,2019,221,22.38
22.0,78.125,2019,221,21.87
22.0,78.75,2019,221,21.61
22.0,79.375,2019,221,21.7
22.0,80.0,2019,221,21.94
22.0,80.625,2019,221,21.54
20.0,73.125,2019,222,24.47
20.0,73.75,2019,222,21.95
20.0,74.375,2019,222,22.24
20.0,75.0,2019,222,22.81
20.0,75.625,2019,222,22.6
20.0,76.25,2019,222,22.37
20.0,76.875,2019,222,22.4
20.0,77.5,2019,222,22.49
20.0,78.125,2019,222,22.88
20.0,78.75,2019,222,23.24
20.0,79.375,2019,222,23.46
20.0,80.0,2019,222,23.57
20.0,80.625,2019,222,23.19
20.5,73.125,2019,222,24.86
20.5,73.75,2019,222,22.55
20.5,74.375,2019,222,22.49
20.5,75.0,2019,222,23.28
20.5,75.625,2019,222,22.8
20.5,76.25,2019,222,22.57
20.5,76.875,2019,222,22.63
20.5,77.5,2019,222,22.66
20.5,78.125,2019,222,22.85
20.5,78.75,2019,222,23.11
20.5,79.375,2019,222,23.32
20.5,80.0,2019,222,23.38
20.5,80.625,2019,222,23.27
21.0,73.125,2019,222,25.3
21.0,73.75,2019,222,23.62
21.0,74.375,2019,222,22.95
21.0,75.0,2019,222,23.53
21.0,75.625,2019,222,23.01
21.0,76.25,2019,222,22.97
21.0,76.875,2019,222,22.75
21.0,77.5,2019,222,22.5
21.0,78.125,2019,222,22.6
21.0,78.75,2019,222,22.58
21.0,79.375,2019,222,22.89
21.0,80.0,2019,222,23.1
21.0,80.625,2019,222,23.1
21.5,73.125,2019,222,25.37
21.5,73.75,2019,222,24.02
21.5,74.375,2019,222,23.07
21.5,75.0,2019,222,22.93
21.5,75.625,2019,222,22.48
21.5,76.25,2019,222,22.55
21.5,76.875,2019,222,22.28
21.5,77.5,2019,222,21.75
21.5,78.125,2019,222,21.96
21.5,78.75,2019,222,22.19
21.5,79.375,2019,222,22.49
21.5,80.0,2019,222,22.58
21.5,80.625,2019,222,22.44
22.0,73.125,2019,222,25.16
22.0,73.75,2019,222,23.86
22.0,74.375,2019,222,22.73
22.0,75.0,2019,222,22.56
22.0,75.625,2019,222,22.45
22.0,76.25,2019,222,22.57
22.0,76.875,2019,222,22.49
22.0,77.5,2019,222,22.02
22.0,78.125,2019,222,21.63
22.0,78.75,2019,222,21.53
22.0,79.375,2019,222,21.79
22.0,80.0,2019,222,21.96
22.0,80.625,2019,222,21.67
20.0,73.125,2019,223,24.13
20.0,73.75,2019,223,21.76
20.0,74.375,2019,223,21.52
20.0,75.0,2019,223,21.54
20.0,75.625,2019,223,21.45
20.0,76.25,2019,223,21.7
20.0,76.875,2019,223,22.15
20.0,77.5,2019,223,22.51
20.0,78.125,2019,223,23.04
20.0,78.75,2019,223,23.57
20.0,79.375,2019,223,24.3
20.0,80.0,2019,223,24.63
20.0,80.625,2019,223,23.86
20.5,73.125,2019,223,24.52
20.5,73.75,2019,223,22.18
20.5,74.375,2019,223,21.68
20.5,75.0,2019,223,21.91
20.5,75.625,2019,223,21.7
20.5,76.25,2019,223,21.88
20.5,76.875,2019,223,22.4
20.5,77.5,2019,223,22.71
20.5,78.125,2019,223,23.12
20.5,78.75,2019,223,23.71
20.5,79.375,2019,223,24.37
20.5,80.0,2019,223,24.59
20.5,80.625,2019,223,24.09
21.0,73.125,2019,223,24.93
21.0,73.75,2019,223,23.31
21.0,74.375,2019,223,22.32
21.0,75.0,2019,223,22.54
21.0,75.625,2019,223,22.37
21.0,76.25,2019,223,22.48
21.0,76.875,2019,223,22.66
21.0,77.5,2019,223,22.76
21.0,78.125,2019,223,23.1
21.0,78.75,2019,223,23.59
21.0,79.375,2019,223,24.27
21.0,80.0,2019,223,24.41
21.0,80.625,2019,223,24.05
21.5,73.125,2019,223,25.04
21.5,73.75,2019,223,23.92
21.5,74.375,2019,223,22.82
21.5,75.0,2019,223,22.6
21.5,75.625,2019,223,22.38
21.5,76.25,2019,223,22.46
21.5,76.875,2019,223,22.3
21.5,77.5,2019,223,21.91
21.5,78.125,2019,223,22.34
21.5,78.75,2019,223,22.95
21.5,79.375,2019,223,23.82
21.5,80.0,2019,223,23.92
21.5,80.625,2019,223,23.5
22.0,73.125,2019,223,25.15
22.0,73.75,2019,223,24.0
22.0,74.375,2019,223,22.84
22.0,75.0,2019,223,22.68
22.0,75.625,2019,223,22.77
22.0,76.25,2019,223,22.9
22.0,76.875,2019,223,22.82
22.0,77.5,2019,223,22.02
22.0,78.125,2019,223,21.74
22.0,78.75,2019,223,21.85
22.0,79.375,2019,223,22.66
22.0,80.0,2019,223,23.17
22.0,80.625,2019,223,22.8
20.0,73.125,2019,224,23.96
20.0,73.75,2019,224,21.7
20.0,74.375,2019,224,21.37
20.0,75.0,2019,224,21.6
20.0,75.625,2019,224,21.56
20.0,76.25,2019,224,21.7
20.0,76.875,2019,224,22.26
20.0,77.5,2019,224,23.02
20.0,78.125,2019,224,23.9
20.0,78.75,2019,224,24.43
20.0,79.375,2019,224,24.63
20.0,80.0,2019,224,24.2
20.0,80.625,2019,224,23.28
20.5,73.125,2019,224,24.26
20.5,73.75,2019,224,21.9
20.5,74.375,2019,224,21.46
20.5,75.0,2019,224,21.96
20.5,75.625,2019,224,21.81
20.5,76.25,2019,224,21.95
20.5,76.875,2019,224,22.65
20.5,77.5,2019,224,23.24
20.5,78.125,2019,224,23.77
20.5,78.75,2019,224,24.16
20.5,79.375,2019,224,24.32
20.5,80.0,2019,224,24.02
20.5,80.625,2019,224,23.58
21.0,73.125,2019,224,24.59
21.0,73.75,2019,224,22.88
21.0,74.375,2019,224,22.23
21.0,75.0,2019,224,22.74
21.0,75.625,2019,224,22.57
21.0,76.25,2019,224,22.7
21.0,76.875,2019,224,23.04
21.0,77.5,2019,224,23.09
21.0,78.125,2019,224,23.34
21.0,78.75,2019,224,23.65
21.0,79.375,2019,224,24.09
21.0,80.0,2019,224,24.03
21.0,80.625,2019,224,23.8
21.5,73.125,2019,224,24.49
21.5,73.75,2019,224,23.45
21.5,74.375,2019,224,22.74
21.5,75.0,2019,224,22.85
21.5,75.625,2019,224,22.6
21.5,76.25,2019,224,22.7
21.5,76.875,2019,224,22.56
21.5,77.5,2019,224,22.06
21.5,78.125,2019,224,22.38
21.5,78.75,2019,224,22.91
21.5,79.375,2019,224,23.71
21.5,80.0,2019,224,23.84
21.5,80.625,2019,224,23.5
22.0,73.125,2019,224,24.31
22.0,73.75,2019,224,23.38
22.0,74.375,2019,224,22.57
22.0,75.0,2019,224,22.65
22.0,75.625,2019,224,22.88
22.0,76.25,2019,224,23.13
22.0,76.875,2019,224,23.06
22.0,77.5,2019,224,22.43
22.0,78.125,2019,224,21.92
22.0,78.75,2019,224,21.91
22.0,79.375,2019,224,22.59
22.0,80.0,2019,224,23.13
22.0,80.625,2019,224,22.86
20.0,73.125,2019,225,24.07
20.0,73.75,2019,225,21.8
20.0,74.375,2019,225,21.69
20.0,75.0,2019,225,22.04
20.0,75.625,2019,225,22.07
20.0,76.25,2019,225,22.32
20.0,76.875,2019,225,22.9
20.0,77.5,2019,225,23.49
20.0,78.125,2019,225,24.18
20.0,78.75,2019,225,24.41
20.0,79.375,2019,225,24.49
20.0,80.0,2019,225,24.25
20.0,80.625,2019,225,23.5
20.5,73.125,2019,225,24.46
20.5,73.75,2019,225,22.18
20.5,74.375,2019,225,21.91
20.5,75.0,2019,225,22.44
20.5,75.625,2019,225,22.4
20.5,76.25,2019,225,22.58
20.5,76.875,2019,225,23.22
20.5,77.5,2019,225,23.66
20.5,78.125,2019,225,24.15
20.5,78.75,2019,225,24.44
20.5,79.375,2019,225,24.54
20.5,80.0,2019,225,24.19
20.5,80.625,2019,225,23.67
21.0,73.125,2019,225,24.86
21.0,73.75,2019,225,23.33
21.0,74.375,2019,225,22.74
21.0,75.0,2019,225,23.29
21.0,75.625,2019,225,23.21
21.0,76.25,2019,225,23.32
21.0,76.875,2019,225,23.49
21.0,77.5,2019,225,23.6
21.0,78.125,2019,225,23.99
21.0,78.75,2019,225,24.15
21.0,79.375,2019,225,24.46
21.0,80.0,2019,225,24.27
21.0,80.625,2019,225,23.72
21.5,73.125,2019,225,24.88
21.5,73.75,2019,225,24.05
21.5,74.375,2019,225,23.35
21.5,75.0,2019,225,23.44
21.5,75.625,2019,225,23.21
21.5,76.25,2019,225,23.21
21.5,76.875,2019,225,23.02
21.5,77.5,2019,225,22.79
21.5,78.125,2019,225,23.3
21.5,78.75,2019,225,23.66
21.5,79.375,2019,225,24.15
21.5,80.0,2019,225,24.27
21.5,80.625,2019,225,23.75
22.0,73.125,2019,225,24.94
22.0,73.75,2019,225,24.26
22.0,74.375,2019,225,23.46
22.0,75.0,2019,225,23.4
22.0,75.625,2019,225,23.44
22.0,76.25,2019,225,23.57
22.0,76.875,2019,225,23.57
22.0,77.5,2019,225,23.1
22.0,78.125,2019,225,22.86
22.0,78.75,2019,225,22.94
22.0,79.375,2019,225,23.32
22.0,80.0,2019,225,23.74
22.0,80.625,2019,225,23.65
20.0,73.125,2019,226,24.39
20.0,73.75,2019,226,22.18
20.0,74.375,2019,226,22.18
20.0,75.0,2019,226,22.51
20.0,75.625,2019,226,22.42
20.0,76.25,2019,226,22.54
20.0,76.875,2019,226,22.89
20.0,77.5,2019,226,23.11
20.0,78.125,2019,226,23.45
20.0,78.75,2019,226,23.59
20.0,79.375,2019,226,23.51
20.0,80.0,2019,226,23.18
20.0,80.625,2019,226,22.47
20.5,73.125,2019,226,24.72
20.5,73.75,2019,226,22.53
20.5,74.375,2019,226,22.37
20.5,75.0,2019,226,22.92
20.5,75.625,2019,226,22.76
20.5,76.25,2019,226,22.82
20.5,76.875,2019,226,23.28
20.5,77.5,2019,226,23.4
20.5,78.125,2019,226,23.65
20.5,78.75,2019,226,23.75
20.5,79.375,2019,226,23.7
20.5,80.0,2019,226,23.56
20.5,80.625,2019,226,23.0
21.0,73.125,2019,226,25.07
21.0,73.75,2019,226,23.64
21.0,74.375,2019,226,23.23
21.0,75.0,2019,226,23.78
21.0,75.625,2019,226,23.56
21.0,76.25,2019,226,23.59
21.0,76.875,2019,226,23.62
21.0,77.5,2019,226,23.39
21.0,78.125,2019,226,23.53
21.0,78.75,2019,226,23.64
21.0,79.375,2019,226,23.82
21.0,80.0,2019,226,23.87
21.0,80.625,2019,226,23.42
21.5,73.125,2019,226,25.12
21.5,73.75,2019,226,24.32
21.5,74.375,2019,226,23.84
21.5,75.0,2019,226,23.92
21.5,75.625,2019,226,23.51
21.5,76.25,2019,226,23.54
21.5,76.875,2019,226,22.9
21.5,77.5,2019,226,21.85
21.5,78.125,2019,226,22.32
21.5,78.75,2019,226,23.03
21.5,79.375,2019,226,23.6
21.5,80.0,2019,226,23.81
21.5,80.625,2019,226,23.51
22.0,73.125,2019,226,25.14
22.0,73.75,2019,226,24.43
22.0,74.375,2019,226,23.84
22.0,75.0,2019,226,23.84
22.0,75.625,2019,226,23.82
22.0,76.25,2019,226,23.97
22.0,76.875,2019,226,23.78
22.0,77.5,2019,226,22.56
22.0,78.125,2019,226,21.98
22.0,78.75,2019,226,22.01
22.0,79.375,2019,226,22.51
22.0,80.0,2019,226,23.17
22.0,80.625,2019,226,22.92
20.0,73.125,2019,227,24.49
20.0,73.75,2019,227,22.2
20.0,74.375,2019,227,22.18
20.0,75.0,2019,227,22.53
20.0,75.625,2019,227,22.4
20.0,76.25,2019,227,22.37
20.0,76.875,2019,227,22.5
20.0,77.5,2019,227,22.62
20.0,78.125,2019,227,22.86
20.0,78.75,2019,227,22.93
20.0,79.375,2019,227,23.0
20.0,80.0,2019,227,23.09
20.0,80.625,2019,227,22.51
20.5,73.125,2019,227,24.81
20.5,73.75,2019,227,22.62
20.5,74.375,2019,227,22.29
20.5,75.0,2019,227,22.76
20.5,75.625,2019,227,22.57
20.5,76.25,2019,227,22.46
20.5,76.875,2019,227,22.76
20.5,77.5,2019,227,22.85
20.5,78.125,2019,227,22.95
20.5,78.75,2019,227,23.01
20.5,79.375,2019,227,23.0
20.5,80.0,2019,227,22.95
20.5,80.625,2019,227,22.81
21.0,73.125,2019,227,25.17
21.0,73.75,2019,227,23.75
21.0,74.375,2019,227,22.98
21.0,75.0,2019,227,23.29
21.0,75.625,2019,227,23.09
21.0,76.25,2019,227,23.03
21.0,76.875,2019,227,22.98
21.0,77.5,2019,227,22.84
21.0,78.125,2019,227,22.89
21.0,78.75,2019,227,22.89
21.0,79.375,2019,227,23.04
21.0,80.0,2019,227,22.96
21.0,80.625,2019,227,22.81
21.5,73.125,2019,227,25.2
21.5,73.75,2019,227,24.32
21.5,74.375,2019,227,23.48
21.5,75.0,2019,227,23.28
21.5,75.625,2019,227,22.92
21.5,76.25,2019,227,22.75
21.5,76.875,2019,227,22.2
21.5,77.5,2019,227,21.46
21.5,78.125,2019,227,21.89
21.5,78.75,2019,227,22.2
21.5,79.375,2019,227,22.65
21.5,80.0,2019,227,22.71
21.5,80.625,2019,227,22.43
22.0,73.125,2019,227,25.12
22.0,73.75,2019,227,24.32
22.0,74.375,2019,227,23.42
22.0,75.0,2019,227,23.18
22.0,75.625,2019,227,23.15
22.0,76.25,2019,227,23.14
22.0,76.875,2019,227,22.84
22.0,77.5,2019,227,21.53
22.0,78.125,2019,227,21.15
22.0,78.75,2019,227,21.18
22.0,79.375,2019,227,21.68
22.0,80.0,2019,227,22.09
22.0,80.625,2019,227,21.84
20.0,73.125,2019,228,24.34
20.0,73.75,2019,228,22.06
20.0,74.375,2019,228,21.77
20.0,75.0,2019,228,21.94
20.0,75.625,2019,228,21.91
20.0,76.25,2019,228,22.03
20.0,76.875,2019,228,22.47
20.0,77.5,2019,228,23.03
20.0,78.125,2019,228,23.69
20.0,78.75,2019,228,24.08
20.0,79.375,2019,228,24.44
20.0,80.0,2019,228,24.3
20.0,80.625,2019,228,23.48
20.5,73.125,2019,228,24.75
20.5,73.75,2019,228,22.45
20.5,74.375,2019,228,21.91
20.5,75.0,2019,228,22.27
20.5,75.625,2019,228,22.14
20.5,76.25,2019,228,22.17
20.5,76.875,2019,228,22.66
20.5,77.5,2019,228,23.14
20.5,78.125,2019,228,23.66
20.5,78.75,2019,228,23.84
20.5,79.375,2019,228,23.97
20.5,80.0,2019,228,23.98
20.5,80.625,2019,228,23.64
21.0,73.125,2019,228,25.16
21.0,73.75,2019,228,23.59
21.0,74.375,2019,228,22.72
21.0,75.0,2019,228,23.03
21.0,75.625,2019,228,22.88
21.0,76.25,2019,228,22.84
21.0,76.875,2019,228,22.94
21.0,77.5,2019,228,23.0
21.0,78.125,2019,228,23.33
21.0,78.75,2019,228,23.42
21.0,79.375,2019,228,23.64
21.0,80.0,2019,228,23.72
21.0,80.625,2019,228,23.52
21.5,73.125,2019,228,25.17
21.5,73.75,2019,228,24.17
21.5,74.375,2019,228,23.3
21.5,75.0,2019,228,23.27
21.5,75.625,2019,228,22.97
21.5,76.25,2019,228,22.88
21.5,76.875,2019,228,22.58
21.5,77.5,2019,228,22.06
21.5,78.125,2019,228,22.41
21.5,78.75,2019,228,22.78
21.5,79.375,2019,228,23.25
21.5,80.0,2019,228,23.37
21.5,80.625,2019,228,23.06
22.0,73.125,2019,228,25.08
22.0,73.75,2019,228,24.17
22.0,74.375,2019,228,23.24
22.0,75.0,2019,228,23.22
22.0,75.625,2019,228,23.31
22.0,76.25,2019,228,23.38
22.0,76.875,2019,228,23.08
22.0,77.5,2019,228,22.28
22.0,78.125,2019,228,21.91
22.0,78.75,2019,228,21.7
22.0,79.375,2019,228,22.2
22.0,80.0,2019,228,22.8
22.0,80.625,2019,228,22.45
20.0,73.125,2019,229,24.05
20.0,73.75,2019,229,21.76
20.0,74.375,2019,229,21.57
20.0,75.0,2019,229,21.77
20.0,75.625,2019,229,21.77
