-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s)  
-END HEADER- 
LAT,LON,YEAR,DOY,WS10M_MAX
22.0,76.25,2019,70,6.45
22.0,76.875,2019,70,6.3
22.0,77.5,2019,70,6.71
22.0,78.125,2019,70,6.35
22.0,78.75,2019,70,5.5
22.0,79.375,2019,70,5.01
22.0,80.0,2019,70,4.68
22.0,80.625,2019,70,4.5
20.0,73.125,2019,71,4.97
20.0,73.75,2019,71,6.35
20.0,74.375,2019,71,5.33
20.0,75.0,2019,71,4.08
20.0,75.625,2019,71,4.6
20.0,76.25,2019,71,5.95
20.0,76.875,2019,71,5.77
20.0,77.5,2019,71,5.02
20.0,78.125,2019,71,5.22
20.0,78.75,2019,71,5.28
20.0,79.375,2019,71,3.98
20.0,80.0,2019,71,2.36
20.0,80.625,2019,71,2.56
20.5,73.125,2019,71,4.91
20.5,73.75,2019,71,6.48
20.5,74.375,2019,71,5.15
20.5,75.0,2019,71,4.16
20.5,75.625,2019,71,3.21
20.5,76.25,2019,71,4.38
20.5,76.875,2019,71,4.7
20.5,77.5,2019,71,4.43
20.5,78.125,2019,71,4.73
20.5,78.75,2019,71,5.35
20.5,79.375,2019,71,4.99
20.5,80.0,2019,71,3.32
20.5,80.625,2019,71,2.5
21.0,73.125,2019,71,4.93
21.0,73.75,2019,71,6.24
21.0,74.375,2019,71,5.4
21.0,75.0,2019,71,3.83
21.0,75.625,2019,71,3.1
21.0,76.25,2019,71,3.81
21.0,76.875,2019,71,4.5
21.0,77.5,2019,71,5.55
21.0,78.125,2019,71,4.8
21.0,78.75,2019,71,5.06
21.0,79.375,2019,71,5.15
21.0,80.0,2019,71,4.2
21.0,80.625,2019,71,3.0
21.5,73.125,2019,71,4.74
21.5,73.75,2019,71,5.82
21.5,74.375,2019,71,5.31
21.5,75.0,2019,71,3.59
21.5,75.625,2019,71,3.78
21.5,76.25,2019,71,3.81
21.5,76.875,2019,71,3.91
21.5,77.5,2019,71,4.85
21.5,78.125,2019,71,5.44
21.5,78.75,2019,71,5.5
21.5,79.375,2019,71,5.17
21.5,80.0,2019,71,4.92
21.5,80.625,2019,71,4.0
22.0,73.125,2019,71,4.5
22.0,73.75,2019,71,5.28
22.0,74.375,2019,71,5.23
22.0,75.0,2019,71,4.47
22.0,75.625,2019,71,4.31
22.0,76.25,2019,71,3.8
22.0,76.875,2019,71,3.44
22.0,77.5,2019,71,3.69
22.0,78.125,2019,71,4.38
22.0,78.75,2019,71,5.23
22.0,79.375,2019,71,5.45
22.0,80.0,2019,71,5.07
22.0,80.625,2019,71,4.61
20.0,73.125,2019,72,5.12
20.0,73.75,2019,72,6.15
20.0,74.375,2019,72,5.98
20.0,75.0,2019,72,5.09
20.0,75.625,2019,72,5.16
20.0,76.25,2019,72,4.92
20.0,76.875,2019,72,4.88
20.0,77.5,2019,72,3.04
20.0,78.125,2019,72,4.07
20.0,78.75,2019,72,7.01
20.0,79.375,2019,72,7.39
20.0,80.0,2019,72,5.99
20.0,80.625,2019,72,4.35
20.5,73.125,2019,72,4.94
20.5,73.75,2019,72,6.05
20.5,74.375,2019,72,6.34
20.5,75.0,2019,72,4.75
20.5,75.625,2019,72,4.28
20.5,76.25,2019,72,4.72
20.5,76.875,2019,72,4.77
20.5,77.5,2019,72,3.7
20.5,78.125,2019,72,3.53
20.5,78.75,2019,72,5.55
20.5,79.375,2019,72,6.95
20.5,80.0,2019,72,6.46
20.5,80.625,2019,72,5.36
21.0,73.125,2019,72,5.03
21.0,73.75,2019,72,5.81
21.0,74.375,2019,72,6.39
21.0,75.0,2019,72,5.07
21.0,75.625,2019,72,3.93
21.0,76.25,2019,72,4.08
21.0,76.875,2019,72,3.9
21.0,77.5,2019,72,4.61
21.0,78.125,2019,72,4.23
21.0,78.75,2019,72,4.56
21.0,79.375,2019,72,5.84
21.0,80.0,2019,72,5.46
21.0,80.625,2019,72,4.57
21.5,73.125,2019,72,5.01
21.5,73.75,2019,72,5.71
21.5,74.375,2019,72,5.99
21.5,75.0,2019,72,5.14
21.5,75.625,2019,72,4.91
21.5,76.25,2019,72,4.57
21.5,76.875,2019,72,4.77
21.5,77.5,2019,72,5.14
21.5,78.125,2019,72,4.19
21.5,78.75,2019,72,4.51
21.5,79.375,2019,72,4.98
21.5,80.0,2019,72,4.76
21.5,80.625,2019,72,3.9
22.0,73.125,2019,72,4.78
22.0,73.75,2019,72,5.61
22.0,74.375,2019,72,5.99
22.0,75.0,2019,72,5.59
22.0,75.625,2019,72,5.63
22.0,76.25,2019,72,5.37
22.0,76.875,2019,72,5.13
22.0,77.5,2019,72,5.25
22.0,78.125,2019,72,4.18
22.0,78.75,2019,72,4.92
22.0,79.375,2019,72,5.04
22.0,80.0,2019,72,4.83
22.0,80.625,2019,72,4.51
20.0,73.125,2019,73,6.21
20.0,73.75,2019,73,5.77
20.0,74.375,2019,73,4.63
20.0,75.0,2019,73,4.27
20.0,75.625,2019,73,4.91
20.0,76.25,2019,73,5.43
20.0,76.875,2019,73,5.53
20.0,77.5,2019,73,5.2
20.0,78.125,2019,73,4.99
20.0,78.75,2019,73,4.75
20.0,79.375,2019,73,5.47
20.0,80.0,2019,73,4.35
20.0,80.625,2019,73,3.64
20.5,73.125,2019,73,5.55
20.5,73.75,2019,73,5.97
20.5,74.375,2019,73,5.07
20.5,75.0,2019,73,4.61
20.5,75.625,2019,73,4.71
20.5,76.25,2019,73,4.99
20.5,76.875,2019,73,4.92
20.5,77.5,2019,73,4.95
20.5,78.125,2019,73,4.85
20.5,78.75,2019,73,3.98
20.5,79.375,2019,73,5.01
20.5,80.0,2019,73,4.74
20.5,80.625,2019,73,4.0
21.0,73.125,2019,73,5.34
21.0,73.75,2019,73,6.12
21.0,74.375,2019,73,6.28
21.0,75.0,2019,73,4.73
21.0,75.625,2019,73,4.51
21.0,76.25,2019,73,5.14
21.0,76.875,2019,73,5.56
21.0,77.5,2019,73,5.46
21.0,78.125,2019,73,4.01
21.0,78.75,2019,73,3.74
21.0,79.375,2019,73,4.91
21.0,80.0,2019,73,4.87
21.0,80.625,2019,73,3.74
21.5,73.125,2019,73,5.54
21.5,73.75,2019,73,6.28
21.5,74.375,2019,73,6.85
21.5,75.0,2019,73,5.91
21.5,75.625,2019,73,4.95
21.5,76.25,2019,73,5.05
21.5,76.875,2019,73,5.45
21.5,77.5,2019,73,5.53
21.5,78.125,2019,73,3.49
21.5,78.75,2019,73,3.46
21.5,79.375,2019,73,4.36
21.5,80.0,2019,73,4.63
21.5,80.625,2019,73,3.86
22.0,73.125,2019,73,5.57
22.0,73.75,2019,73,6.14
22.0,74.375,2019,73,7.04
22.0,75.0,2019,73,6.82
22.0,75.625,2019,73,5.63
22.0,76.25,2019,73,5.03
22.0,76.875,2019,73,5.1
22.0,77.5,2019,73,5.5
22.0,78.125,2019,73,4.28
22.0,78.75,2019,73,3.11
22.0,79.375,2019,73,3.89
22.0,80.0,2019,73,4.22
22.0,80.625,2019,73,3.91
20.0,73.125,2019,74,5.34
20.0,73.75,2019,74,4.61
20.0,74.375,2019,74,4.02
20.0,75.0,2019,74,3.84
20.0,75.625,2019,74,4.61
20.0,76.25,2019,74,4.95
20.0,76.875,2019,74,5.09
20.0,77.5,2019,74,4.08
20.0,78.125,2019,74,4.22
20.0,78.75,2019,74,3.89
20.0,79.375,2019,74,3.46
20.0,80.0,2019,74,4.12
20.0,80.625,2019,74,4.67
20.5,73.125,2019,74,4.6
20.5,73.75,2019,74,4.43
20.5,74.375,2019,74,3.62
20.5,75.0,2019,74,3.46
20.5,75.625,2019,74,3.59
20.5,76.25,2019,74,3.93
20.5,76.875,2019,74,4.49
20.5,77.5,2019,74,3.81
20.5,78.125,2019,74,4.26
20.5,78.75,2019,74,4.1
20.5,79.375,2019,74,3.47
20.5,80.0,2019,74,3.3
20.5,80.625,2019,74,4.63
21.0,73.125,2019,74,3.93
21.0,73.75,2019,74,3.6
21.0,74.375,2019,74,3.43
21.0,75.0,2019,74,3.59
21.0,75.625,2019,74,3.42
21.0,76.25,2019,74,3.88
21.0,76.875,2019,74,4.21
21.0,77.5,2019,74,3.94
21.0,78.125,2019,74,4.39
21.0,78.75,2019,74,4.89
21.0,79.375,2019,74,4.07
21.0,80.0,2019,74,3.88
21.0,80.625,2019,74,3.51
21.5,73.125,2019,74,4.3
21.5,73.75,2019,74,3.47
21.5,74.375,2019,74,3.33
21.5,75.0,2019,74,3.66
21.5,75.625,2019,74,3.58
21.5,76.25,2019,74,3.61
21.5,76.875,2019,74,3.58
21.5,77.5,2019,74,4.24
21.5,78.125,2019,74,4.14
21.5,78.75,2019,74,4.82
21.5,79.375,2019,74,4.18
21.5,80.0,2019,74,3.73
21.5,80.625,2019,74,3.51
22.0,73.125,2019,74,4.4
22.0,73.75,2019,74,3.68
22.0,74.375,2019,74,3.37
22.0,75.0,2019,74,3.61
22.0,75.625,2019,74,3.78
22.0,76.25,2019,74,3.48
22.0,76.875,2019,74,3.34
22.0,77.5,2019,74,4.25
22.0,78.125,2019,74,4.01
22.0,78.75,2019,74,3.68
22.0,79.375,2019,74,4.43
22.0,80.0,2019,74,3.38
22.0,80.625,2019,74,3.44
20.0,73.125,2019,75,5.68
20.0,73.75,2019,75,4.77
20.0,74.375,2019,75,5.09
20.0,75.0,2019,75,4.67
20.0,75.625,2019,75,5.09
20.0,76.25,2019,75,5.06
20.0,76.875,2019,75,5.01
20.0,77.5,2019,75,5.01
20.0,78.125,2019,75,4.64
20.0,78.75,2019,75,4.27
20.0,79.375,2019,75,3.67
20.0,80.0,2019,75,4.15
20.0,80.625,2019,75,3.98
20.5,73.125,2019,75,5.82
20.5,73.75,2019,75,5.18
20.5,74.375,2019,75,5.27
20.5,75.0,2019,75,4.49
20.5,75.625,2019,75,4.74
20.5,76.25,2019,75,4.74
20.5,76.875,2019,75,4.9
20.5,77.5,2019,75,5.5
20.5,78.125,2019,75,5.58
20.5,78.75,2019,75,5.61
20.5,79.375,2019,75,5.01
20.5,80.0,2019,75,4.5
20.5,80.625,2019,75,4.21
21.0,73.125,2019,75,5.67
21.0,73.75,2019,75,5.1
21.0,74.375,2019,75,5.26
21.0,75.0,2019,75,4.69
21.0,75.625,2019,75,4.58
21.0,76.25,2019,75,4.32
21.0,76.875,2019,75,4.47
21.0,77.5,2019,75,4.89
21.0,78.125,2019,75,5.41
21.0,78.75,2019,75,5.65
21.0,79.375,2019,75,5.27
21.0,80.0,2019,75,4.79
21.0,80.625,2019,75,4.28
21.5,73.125,2019,75,4.82
21.5,73.75,2019,75,4.82
21.5,74.375,2019,75,5.43
21.5,75.0,2019,75,5.33
21.5,75.625,2019,75,5.43
21.5,76.25,2019,75,5.43
21.5,76.875,2019,75,5.27
21.5,77.5,2019,75,4.79
21.5,78.125,2019,75,5.21
21.5,78.75,2019,75,5.68
21.5,79.375,2019,75,5.61
21.5,80.0,2019,75,4.9
21.5,80.625,2019,75,3.84
22.0,73.125,2019,75,4.13
22.0,73.75,2019,75,4.67
22.0,74.375,2019,75,4.99
22.0,75.0,2019,75,5.2
22.0,75.625,2019,75,5.77
22.0,76.25,2019,75,5.9
22.0,76.875,2019,75,5.77
22.0,77.5,2019,75,5.05
22.0,78.125,2019,75,5.07
22.0,78.75,2019,75,5.3
22.0,79.375,2019,75,5.46
22.0,80.0,2019,75,5.08
22.0,80.625,2019,75,4.24
20.0,73.125,2019,76,5.19
20.0,73.75,2019,76,6.74
20.0,74.375,2019,76,7.28
20.0,75.0,2019,76,5.76
20.0,75.625,2019,76,6.05
20.0,76.25,2019,76,6.04
20.0,76.875,2019,76,7.92
20.0,77.5,2019,76,8.98
20.0,78.125,2019,76,7.48
20.0,78.75,2019,76,6.24
20.0,79.375,2019,76,6.23
20.0,80.0,2019,76,5.49
20.0,80.625,2019,76,4.46
20.5,73.125,2019,76,4.79
20.5,73.75,2019,76,6.34
20.5,74.375,2019,76,7.42
20.5,75.0,2019,76,6.16
20.5,75.625,2019,76,5.1
20.5,76.25,2019,76,5.16
20.5,76.875,2019,76,6.75
20.5,77.5,2019,76,8.9
20.5,78.125,2019,76,7.91
20.5,78.75,2019,76,6.73
20.5,79.375,2019,76,6.23
20.5,80.0,2019,76,6.02
20.5,80.625,2019,76,5.39
21.0,73.125,2019,76,4.58
21.0,73.75,2019,76,5.65
21.0,74.375,2019,76,7.09
21.0,75.0,2019,76,6.58
21.0,75.625,2019,76,5.58
21.0,76.25,2019,76,5.38
21.0,76.875,2019,76,5.9
21.0,77.5,2019,76,8.14
21.0,78.125,2019,76,8.46
21.0,78.75,2019,76,7.59
21.0,79.375,2019,76,6.82
21.0,80.0,2019,76,6.13
21.0,80.625,2019,76,5.32
21.5,73.125,2019,76,4.57
21.5,73.75,2019,76,5.21
21.5,74.375,2019,76,6.23
21.5,75.0,2019,76,6.21
21.5,75.625,2019,76,6.23
21.5,76.25,2019,76,6.4
21.5,76.875,2019,76,6.4
21.5,77.5,2019,76,7.48
21.5,78.125,2019,76,8.67
21.5,78.75,2019,76,8.39
21.5,79.375,2019,76,7.5
21.5,80.0,2019,76,6.74
21.5,80.625,2019,76,5.57
22.0,73.125,2019,76,4.39
22.0,73.75,2019,76,5.12
22.0,74.375,2019,76,5.76
22.0,75.0,2019,76,5.98
22.0,75.625,2019,76,6.52
22.0,76.25,2019,76,6.79
22.0,76.875,2019,76,6.75
22.0,77.5,2019,76,6.99
22.0,78.125,2019,76,7.97
22.0,78.75,2019,76,8.71
22.0,79.375,2019,76,8.45
22.0,80.0,2019,76,7.6
22.0,80.625,2019,76,6.68
20.0,73.125,2019,77,6.18
20.0,73.75,2019,77,6.86
20.0,74.375,2019,77,5.78
20.0,75.0,2019,77,4.73
20.0,75.625,2019,77,4.9
20.0,76.25,2019,77,4.87
20.0,76.875,2019,77,5.73
20.0,77.5,2019,77,4.24
20.0,78.125,2019,77,3.19
20.0,78.75,2019,77,5.24
20.0,79.375,2019,77,6.66
20.0,80.0,2019,77,6.1
20.0,80.625,2019,77,4.49
20.5,73.125,2019,77,5.8
20.5,73.75,2019,77,6.81
20.5,74.375,2019,77,6.02
20.5,75.0,2019,77,4.31
20.5,75.625,2019,77,4.67
20.5,76.25,2019,77,4.98
20.5,76.875,2019,77,5.02
20.5,77.5,2019,77,5.19
20.5,78.125,2019,77,4.08
20.5,78.75,2019,77,5.32
20.5,79.375,2019,77,6.93
20.5,80.0,2019,77,6.03
20.5,80.625,2019,77,5.37
21.0,73.125,2019,77,5.49
21.0,73.75,2019,77,6.2
21.0,74.375,2019,77,5.91
21.0,75.0,2019,77,4.36
21.0,75.625,2019,77,4.55
21.0,76.25,2019,77,4.87
21.0,76.875,2019,77,5.13
21.0,77.5,2019,77,5.2
21.0,78.125,2019,77,4.59
21.0,78.75,2019,77,5.33
21.0,79.375,2019,77,7.12
21.0,80.0,2019,77,6.89
21.0,80.625,2019,77,6.57
21.5,73.125,2019,77,5.03
21.5,73.75,2019,77,5.52
21.5,74.375,2019,77,5.03
21.5,75.0,2019,77,4.01
21.5,75.625,2019,77,4.32
21.5,76.25,2019,77,4.51
21.5,76.875,2019,77,5.06
21.5,77.5,2019,77,5.68
21.5,78.125,2019,77,4.97
21.5,78.75,2019,77,4.85
21.5,79.375,2019,77,6.99
21.5,80.0,2019,77,7.46
21.5,80.625,2019,77,6.36
22.0,73.125,2019,77,4.51
22.0,73.75,2019,77,4.56
22.0,74.375,2019,77,4.21
22.0,75.0,2019,77,4.07
22.0,75.625,2019,77,4.44
22.0,76.25,2019,77,4.19
22.0,76.875,2019,77,4.38
22.0,77.5,2019,77,5.55
22.0,78.125,2019,77,5.61
22.0,78.75,2019,77,4.86
22.0,79.375,2019,77,6.26
22.0,80.0,2019,77,7.57
22.0,80.625,2019,77,6.69
20.0,73.125,2019,78,5.58
20.0,73.75,2019,78,4.65
20.0,74.375,2019,78,3.8
20.0,75.0,2019,78,3.82
20.0,75.625,2019,78,4.0
20.0,76.25,2019,78,3.96
20.0,76.875,2019,78,3.83
20.0,77.5,2019,78,3.62
20.0,78.125,2019,78,4.5
20.0,78.75,2019,78,5.17
20.0,79.375,2019,78,6.06
20.0,80.0,2019,78,5.54
20.0,80.625,2019,78,4.2
20.5,73.125,2019,78,5.15
20.5,73.75,2019,78,4.87
20.5,74.375,2019,78,3.77
20.5,75.0,2019,78,3.56
20.5,75.625,2019,78,3.77
20.5,76.25,2019,78,3.71
20.5,76.875,2019,78,3.6
20.5,77.5,2019,78,3.84
20.5,78.125,2019,78,3.9
20.5,78.75,2019,78,3.75
20.5,79.375,2019,78,4.05
20.5,80.0,2019,78,5.29
20.5,80.625,2019,78,4.85
21.0,73.125,2019,78,4.58
21.0,73.75,2019,78,4.43
21.0,74.375,2019,78,3.41
21.0,75.0,2019,78,3.0
21.0,75.625,2019,78,3.15
21.0,76.25,2019,78,3.25
21.0,76.875,2019,78,3.47
21.0,77.5,2019,78,4.53
21.0,78.125,2019,78,4.57
21.0,78.75,2019,78,3.86
21.0,79.375,2019,78,3.68
21.0,80.0,2019,78,3.78
21.0,80.625,2019,78,3.65
21.5,73.125,2019,78,4.22
21.5,73.75,2019,78,4.28
21.5,74.375,2019,78,3.31
21.5,75.0,2019,78,3.29
21.5,75.625,2019,78,3.53
21.5,76.25,2019,78,3.22
21.5,76.875,2019,78,3.88
21.5,77.5,2019,78,5.0
21.5,78.125,2019,78,4.79
21.5,78.75,2019,78,4.5
21.5,79.375,2019,78,4.13
21.5,80.0,2019,78,3.4
21.5,80.625,2019,78,3.34
22.0,73.125,2019,78,3.67
22.0,73.75,2019,78,4.06
22.0,74.375,2019,78,3.72
22.0,75.0,2019,78,3.43
22.0,75.625,2019,78,3.59
22.0,76.25,2019,78,3.51
22.0,76.875,2019,78,3.67
22.0,77.5,2019,78,4.4
22.0,78.125,2019,78,4.14
22.0,78.75,2019,78,3.31
22.0,79.375,2019,78,3.18
22.0,80.0,2019,78,3.67
22.0,80.625,2019,78,3.36
20.0,73.125,2019,79,5.36
20.0,73.75,2019,79,6.89
20.0,74.375,2019,79,6.1
20.0,75.0,2019,79,5.34
20.0,75.625,2019,79,5.11
20.0,76.25,2019,79,4.75
20.0,76.875,2019,79,4.17
20.0,77.5,2019,79,5.17
20.0,78.125,2019,79,5.63
20.0,78.75,2019,79,6.68
20.0,79.375,2019,79,6.96
20.0,80.0,2019,79,5.65
20.0,80.625,2019,79,4.03
20.5,73.125,2019,79,5.02
20.5,73.75,2019,79,6.99
20.5,74.375,2019,79,6.13
20.5,75.0,2019,79,5.55
20.5,75.625,2019,79,4.34
20.5,76.25,2019,79,4.19
20.5,76.875,2019,79,3.63
20.5,77.5,2019,79,5.32
20.5,78.125,2019,79,5.82
20.5,78.75,2019,79,6.57
20.5,79.375,2019,79,6.78
20.5,80.0,2019,79,5.88
20.5,80.625,2019,79,4.6
21.0,73.125,2019,79,4.95
21.0,73.75,2019,79,6.73
21.0,74.375,2019,79,6.43
21.0,75.0,2019,79,5.41
21.0,75.625,2019,79,4.25
21.0,76.25,2019,79,3.96
21.0,76.875,2019,79,3.85
21.0,77.5,2019,79,5.27
21.0,78.125,2019,79,5.94
21.0,78.75,2019,79,6.43
21.0,79.375,2019,79,6.4
21.0,80.0,2019,79,5.35
21.0,80.625,2019,79,4.78
21.5,73.125,2019,79,5.02
21.5,73.75,2019,79,6.46
21.5,74.375,2019,79,6.5
21.5,75.0,2019,79,4.93
21.5,75.625,2019,79,4.69
21.5,76.25,2019,79,4.25
21.5,76.875,2019,79,4.27
21.5,77.5,2019,79,5.36
21.5,78.125,2019,79,5.96
21.5,78.75,2019,79,6.34
21.5,79.375,2019,79,6.01
21.5,80.0,2019,79,5.29
21.5,80.625,2019,79,4.42
22.0,73.125,2019,79,5.21
22.0,73.75,2019,79,6.33
22.0,74.375,2019,79,6.61
22.0,75.0,2019,79,5.78
22.0,75.625,2019,79,5.3
22.0,76.25,2019,79,4.83
22.0,76.875,2019,79,5.06
22.0,77.5,2019,79,5.91
22.0,78.125,2019,79,6.56
22.0,78.75,2019,79,6.69
22.0,79.375,2019,79,6.34
22.0,80.0,2019,79,5.26
22.0,80.625,2019,79,4.88
20.0,73.125,2019,80,5.38
20.0,73.75,2019,80,6.45
20.0,74.375,2019,80,5.32
20.0,75.0,2019,80,3.79
20.0,75.625,2019,80,4.83
20.0,76.25,2019,80,5.62
20.0,76.875,2019,80,6.43
20.0,77.5,2019,80,6.52
20.0,78.125,2019,80,3.18
20.0,78.75,2019,80,5.06
20.0,79.375,2019,80,6.64
20.0,80.0,2019,80,5.88
20.0,80.625,2019,80,4.57
20.5,73.125,2019,80,5.04
20.5,73.75,2019,80,6.34
20.5,74.375,2019,80,5.19
20.5,75.0,2019,80,3.74
20.5,75.625,2019,80,3.79
20.5,76.25,2019,80,4.39
20.5,76.875,2019,80,4.85
20.5,77.5,2019,80,5.28
20.5,78.125,2019,80,3.01
20.5,78.75,2019,80,4.55
20.5,79.375,2019,80,5.76
20.5,80.0,2019,80,5.64
20.5,80.625,2019,80,4.82
21.0,73.125,2019,80,4.77
21.0,73.75,2019,80,5.9
21.0,74.375,2019,80,5.33
21.0,75.0,2019,80,3.6
21.0,75.625,2019,80,3.81
21.0,76.25,2019,80,3.99
21.0,76.875,2019,80,3.97
21.0,77.5,2019,80,4.73
21.0,78.125,2019,80,3.42
21.0,78.75,2019,80,3.87
21.0,79.375,2019,80,4.75
21.0,80.0,2019,80,4.62
21.0,80.625,2019,80,4.42
21.5,73.125,2019,80,4.4
21.5,73.75,2019,80,5.37
21.5,74.375,2019,80,5.12
21.5,75.0,2019,80,3.88
21.5,75.625,2019,80,4.23
21.5,76.25,2019,80,4.29
21.5,76.875,2019,80,4.27
21.5,77.5,2019,80,4.7
21.5,78.125,2019,80,3.93
21.5,78.75,2019,80,3.56
21.5,79.375,2019,80,4.02
21.5,80.0,2019,80,4.15
21.5,80.625,2019,80,4.3
22.0,73.125,2019,80,3.76
22.0,73.75,2019,80,4.65
22.0,74.375,2019,80,4.83
22.0,75.0,2019,80,4.39
22.0,75.625,2019,80,4.67
22.0,76.25,2019,80,4.72
22.0,76.875,2019,80,4.5
22.0,77.5,2019,80,4.99
22.0,78.125,2019,80,4.8
22.0,78.75,2019,80,3.93
22.0,79.375,2019,80,4.5
22.0,80.0,2019,80,4.77
22.0,80.625,2019,80,5.14
20.0,73.125,2019,81,4.45
20.0,73.75,2019,81,3.54
20.0,74.375,2019,81,4.5
20.0,75.0,2019,81,4.94
20.0,75.625,2019,81,6.11
20.0,76.25,2019,81,6.88
20.0,76.875,2019,81,6.64
20.0,77.5,2019,81,4.91
20.0,78.125,2019,81,3.76
20.0,78.75,2019,81,2.77
20.0,79.375,2019,81,5.04
20.0,80.0,2019,81,5.15
20.0,80.625,2019,81,4.63
20.5,73.125,2019,81,4.0
20.5,73.75,2019,81,3.39
20.5,74.375,2019,81,4.33
20.5,75.0,2019,81,4.49
20.5,75.625,2019,81,5.21
20.5,76.25,2019,81,6.07
20.5,76.875,2019,81,6.16
20.5,77.5,2019,81,4.54
20.5,78.125,2019,81,4.4
20.5,78.75,2019,81,3.66
20.5,79.375,2019,81,4.16
20.5,80.0,2019,81,5.84
20.5,80.625,2019,81,5.9
21.0,73.125,2019,81,3.26
21.0,73.75,2019,81,3.15
21.0,74.375,2019,81,4.17
21.0,75.0,2019,81,4.17
21.0,75.625,2019,81,4.69
21.0,76.25,2019,81,5.38
21.0,76.875,2019,81,5.6
21.0,77.5,2019,81,4.73
21.0,78.125,2019,81,4.76
21.0,78.75,2019,81,5.16
21.0,79.375,2019,81,4.46
21.0,80.0,2019,81,4.83
21.0,80.625,2019,81,5.72
21.5,73.125,2019,81,3.76
21.5,73.75,2019,81,3.17
21.5,74.375,2019,81,3.36
21.5,75.0,2019,81,3.97
21.5,75.625,2019,81,4.46
21.5,76.25,2019,81,4.65
21.5,76.875,2019,81,4.46
21.5,77.5,2019,81,4.6
21.5,78.125,2019,81,4.42
21.5,78.75,2019,81,5.17
21.5,79.375,2019,81,5.24
21.5,80.0,2019,81,4.42
21.5,80.625,2019,81,4.03
22.0,73.125,2019,81,3.42
22.0,73.75,2019,81,2.92
22.0,74.375,2019,81,2.84
22.0,75.0,2019,81,3.88
22.0,75.625,2019,81,3.97
22.0,76.25,2019,81,3.39
22.0,76.875,2019,81,3.46
22.0,77.5,2019,81,3.48
22.0,78.125,2019,81,3.91
22.0,78.75,2019,81,4.21
22.0,79.375,2019,81,4.84
22.0,80.0,2019,81,4.51
22.0,80.625,2019,81,4.16
20.0,73.125,2019,82,5.61
20.0,73.75,2019,82,4.29
20.0,74.375,2019,82,3.38
20.0,75.0,2019,82,3.64
20.0,75.625,2019,82,3.99
20.0,76.25,2019,82,4.39
20.0,76.875,2019,82,5.19
20.0,77.5,2019,82,5.75
20.0,78.125,2019,82,5.94
20.0,78.75,2019,82,5.87
20.0,79.375,2019,82,5.62
20.0,80.0,2019,82,4.44
20.0,80.625,2019,82,3.57
20.5,73.125,2019,82,5.08
20.5,73.75,2019,82,4.79
20.5,74.375,2019,82,3.19
20.5,75.0,2019,82,3.2
20.5,75.625,2019,82,3.82
20.5,76.25,2019,82,3.84
20.5,76.875,2019,82,4.2
20.5,77.5,2019,82,5.08
20.5,78.125,2019,82,5.56
20.5,78.75,2019,82,5.91
20.5,79.375,2019,82,6.04
20.5,80.0,2019,82,5.82
20.5,80.625,2019,82,5.15
21.0,73.125,2019,82,4.54
21.0,73.75,2019,82,4.41
21.0,74.375,2019,82,3.27
21.0,75.0,2019,82,3.12
21.0,75.625,2019,82,3.76
21.0,76.25,2019,82,3.79
21.0,76.875,2019,82,4.39
21.0,77.5,2019,82,4.89
21.0,78.125,2019,82,5.33
21.0,78.75,2019,82,5.71
21.0,79.375,2019,82,5.71
21.0,80.0,2019,82,5.29
21.0,80.625,2019,82,4.85
21.5,73.125,2019,82,4.18
21.5,73.75,2019,82,3.98
21.5,74.375,2019,82,3.62
21.5,75.0,2019,82,3.9
21.5,75.625,2019,82,4.47
21.5,76.25,2019,82,4.45
21.5,76.875,2019,82,4.89
21.5,77.5,2019,82,4.73
21.5,78.125,2019,82,5.26
21.5,78.75,2019,82,5.74
21.5,79.375,2019,82,5.86
21.5,80.0,2019,82,5.39
21.5,80.625,2019,82,4.39
22.0,73.125,2019,82,3.51
22.0,73.75,2019,82,4.39
22.0,74.375,2019,82,4.27
22.0,75.0,2019,82,4.48
22.0,75.625,2019,82,4.87
22.0,76.25,2019,82,5.03
22.0,76.875,2019,82,5.39
22.0,77.5,2019,82,4.95
22.0,78.125,2019,82,4.65
22.0,78.75,2019,82,4.82
22.0,79.375,2019,82,5.18
22.0,80.0,2019,82,5.16
22.0,80.625,2019,82,5.0
20.0,73.125,2019,83,5.44
20.0,73.75,2019,83,4.34
20.0,74.375,2019,83,3.48
20.0,75.0,2019,83,3.81
20.0,75.625,2019,83,5.11
20.0,76.25,2019,83,5.74
20.0,76.875,2019,83,5.9
20.0,77.5,2019,83,5.83
20.0,78.125,2019,83,5.79
20.0,78.75,2019,83,5.78
20.0,79.375,2019,83,5.53
20.0,80.0,2019,83,4.79
20.0,80.625,2019,83,4.03
20.5,73.125,2019,83,5.13
20.5,73.75,2019,83,4.18
20.5,74.375,2019,83,3.33
20.5,75.0,2019,83,3.28
20.5,75.625,2019,83,4.67
20.5,76.25,2019,83,5.37
20.5,76.875,2019,83,5.48
20.5,77.5,2019,83,5.66
20.5,78.125,2019,83,5.7
